gene	ko_id
935_SemiBin_192_contig_3011973_22	K02401
935_SemiBin_192_contig_3011973_23	K02421
935_SemiBin_192_contig_3011973_24	K02420
935_SemiBin_192_contig_3011973_25	K02419
935_SemiBin_192_contig_3011973_26	K02418
935_SemiBin_192_contig_3011973_27	K02417
935_SemiBin_192_contig_3011973_28	K02416
935_SemiBin_192_contig_3011973_29	K02415
935_SemiBin_192_contig_3011973_30	K02557
935_SemiBin_192_contig_3011973_31	K02556
935_SemiBin_192_contig_3011973_32	K02385
935_SemiBin_192_contig_3011974_4	K07154
935_SemiBin_192_contig_3011975_3	K02986
935_SemiBin_192_contig_3011975_4	K03406
935_SemiBin_192_contig_3011976_1	K00209
935_SemiBin_192_contig_3011976_2	K09458
935_SemiBin_192_contig_3011976_3	K03218
935_SemiBin_192_contig_3011976_4	K09858
935_SemiBin_192_contig_3011976_6	K07444
935_SemiBin_192_contig_3011976_9	K02030
935_SemiBin_192_contig_3011976_11	K00688
935_SemiBin_192_contig_3011976_12	K01214
935_SemiBin_192_contig_3011976_13	K02945
935_SemiBin_192_contig_3011976_15	K25307
935_SemiBin_192_contig_3011976_17	K03977
935_SemiBin_192_contig_3011976_20	K01897
935_SemiBin_192_contig_3011976_24	K00297
935_SemiBin_192_contig_3011976_26	K00548
935_SemiBin_192_contig_3011976_27	K00854
935_SemiBin_192_contig_3011978_4	K00602
935_SemiBin_192_contig_3011978_8	K26937
935_SemiBin_192_contig_3011978_10	K07095
935_SemiBin_192_contig_3011978_11	K03214
935_SemiBin_192_contig_3011979_5	K07133
935_SemiBin_192_contig_3011979_12	K07133
935_SemiBin_192_contig_3011980_12	K02456
935_SemiBin_192_contig_3011980_17	K01892
935_SemiBin_192_contig_3011980_23	K03070
935_SemiBin_192_contig_3011980_24	K03100
935_SemiBin_192_contig_3011980_26	K03424
935_SemiBin_192_contig_3011980_28	K00791
935_SemiBin_192_contig_3011980_29	K06969
935_SemiBin_192_contig_3011980_32	K03657
935_SemiBin_192_contig_3011980_37	K19092
935_SemiBin_192_contig_3011980_40	K01154
935_SemiBin_192_contig_3011980_44	K03427
935_SemiBin_192_contig_3011980_45	K00558
935_SemiBin_192_contig_3011980_47	K01153
935_SemiBin_192_contig_3011980_50	K03732
935_SemiBin_192_contig_3011980_54	K16149
935_SemiBin_192_contig_3011980_55	K09942
935_SemiBin_192_contig_3011981_11	K03439
935_SemiBin_192_contig_3011981_12	K01972
935_SemiBin_192_contig_3011981_14	K07462
935_SemiBin_192_contig_3011981_15	K03584
935_SemiBin_192_contig_3011981_16	K03060
935_SemiBin_192_contig_3011981_17	K00791
935_SemiBin_192_contig_3011981_18	K01733
935_SemiBin_192_contig_3011981_20	K01775
935_SemiBin_192_contig_3011981_21	K11754
935_SemiBin_192_contig_3011981_22	K01867
935_SemiBin_192_contig_3011981_25	K00974
935_SemiBin_192_contig_3011981_26	K00949
935_SemiBin_192_contig_3011981_30	K06208
935_SemiBin_192_contig_3011981_31	K00703
935_SemiBin_192_contig_3011981_32	K06940
935_SemiBin_192_contig_3011981_34	K07082
935_SemiBin_192_contig_3011981_35	K02316
935_SemiBin_192_contig_3011981_36	K03086
935_SemiBin_192_contig_3011981_37	K07164
935_SemiBin_192_contig_3011981_39	K03569
935_SemiBin_192_contig_3011981_40	K03570
935_SemiBin_192_contig_3011981_41	K03571
935_SemiBin_192_contig_3011981_42	K05515
935_SemiBin_192_contig_3011981_43	K05837
935_SemiBin_192_contig_3011981_44	K01740
935_SemiBin_192_contig_3011981_45	K03547
935_SemiBin_192_contig_3011981_46	K03546
935_SemiBin_192_contig_3011982_4	K07133
935_SemiBin_192_contig_3011982_6	K03427
935_SemiBin_192_contig_3011982_10	K01154
935_SemiBin_192_contig_3011982_13	K06926
935_SemiBin_192_contig_3011983_2	K03424
935_SemiBin_192_contig_3011983_3	K05540
935_SemiBin_192_contig_3011983_4	K00286
935_SemiBin_192_contig_3011983_5	K05349
935_SemiBin_192_contig_3011983_9	K07059
935_SemiBin_192_contig_3011983_12	K01889
935_SemiBin_192_contig_3011983_13	K06968
935_SemiBin_192_contig_3011984_6	K00820
935_SemiBin_192_contig_3011984_7	K01989
935_SemiBin_192_contig_3011984_8	K05832
935_SemiBin_192_contig_3011984_9	K05833
935_SemiBin_192_contig_3011984_11	K01950
935_SemiBin_192_contig_3011984_15	K14155
935_SemiBin_192_contig_3011984_17	K02028
935_SemiBin_192_contig_3011984_18	K16959
935_SemiBin_192_contig_3011984_20	K16957
935_SemiBin_192_contig_3011984_23	K01738
935_SemiBin_192_contig_3011984_25	K01915
935_SemiBin_192_contig_3011984_28	K00764
935_SemiBin_192_contig_3011984_29	K00266
935_SemiBin_192_contig_3011984_30	K00265
935_SemiBin_192_contig_3011984_31	K03524
935_SemiBin_192_contig_3011984_34	K03523
935_SemiBin_192_contig_3011984_35	K07173
935_SemiBin_192_contig_3011987_2	K03424
935_SemiBin_192_contig_3011987_5	K09770
935_SemiBin_192_contig_3011987_10	K00789
935_SemiBin_192_contig_3011987_11	K10773
935_SemiBin_192_contig_3011987_12	K03442
935_SemiBin_192_contig_3011987_13	K03745
935_SemiBin_192_contig_3011987_16	K01181
935_SemiBin_192_contig_3011987_17	K14980
935_SemiBin_192_contig_3011987_18	K06143
935_SemiBin_192_contig_3011987_23	K00836
935_SemiBin_192_contig_3011987_24	K13745
935_SemiBin_192_contig_3011987_25	K03496
935_SemiBin_192_contig_3011987_26	K03497
935_SemiBin_192_contig_3011987_29	K03406
935_SemiBin_192_contig_3011987_33	K21903
935_SemiBin_192_contig_3011987_35	K01534
935_SemiBin_192_contig_3011987_36	K06894
935_SemiBin_192_contig_3011987_37	K05367
935_SemiBin_192_contig_3011987_42	K03650
935_SemiBin_192_contig_3011987_43	K23010
935_SemiBin_192_contig_3011987_44	K07149
935_SemiBin_192_contig_3011987_46	K01955
935_SemiBin_192_contig_3011988_2	K13292
935_SemiBin_192_contig_3011988_8	K03424
935_SemiBin_192_contig_3011988_9	K01810
935_SemiBin_192_contig_3011988_10	K03402
935_SemiBin_192_contig_3011988_14	K07456
935_SemiBin_192_contig_3011988_17	K16898
935_SemiBin_192_contig_3011988_20	K07720
935_SemiBin_192_contig_3011988_22	K07166
935_SemiBin_192_contig_3011988_24	K01687
935_SemiBin_192_contig_3011989_12	K00986
935_SemiBin_192_contig_3011989_16	K07154
935_SemiBin_192_contig_3011989_17	K07154
935_SemiBin_192_contig_3011989_18	K00705
935_SemiBin_192_contig_3011989_21	K01258
935_SemiBin_192_contig_3011989_22	K00790
935_SemiBin_192_contig_3011989_23	K01872
935_SemiBin_192_contig_3011989_25	K03625
935_SemiBin_192_contig_3011989_27	K04078
935_SemiBin_192_contig_3011990_4	K03743
935_SemiBin_192_contig_3011990_5	K07576
935_SemiBin_192_contig_3011990_6	K06131
935_SemiBin_192_contig_3011990_8	K07318
935_SemiBin_192_contig_3011990_9	K01897
935_SemiBin_192_contig_3011990_11	K07138
935_SemiBin_192_contig_3011990_15	K15633
935_SemiBin_192_contig_3011991_1	K07486
935_SemiBin_192_contig_3011992_1	K06921
935_SemiBin_192_contig_3011992_5	K02099
935_SemiBin_192_contig_3011993_4	K16923
935_SemiBin_192_contig_3011993_6	K09702
935_SemiBin_192_contig_3011993_7	K01151
935_SemiBin_192_contig_3011993_8	K00757
935_SemiBin_192_contig_3011993_9	K08978
935_SemiBin_192_contig_3011993_10	K00763
935_SemiBin_192_contig_3011993_13	K01885
935_SemiBin_192_contig_3011993_14	K26730
935_SemiBin_192_contig_3011993_17	K01338
935_SemiBin_192_contig_3011993_18	K03310
935_SemiBin_192_contig_3011993_19	K03406
935_SemiBin_192_contig_3011993_23	K01835
935_SemiBin_192_contig_3011993_24	K02342
935_SemiBin_192_contig_3011993_26	K02520
935_SemiBin_192_contig_3011993_27	K02916
935_SemiBin_192_contig_3011993_28	K02887
935_SemiBin_192_contig_3011993_30	K09888
935_SemiBin_192_contig_3011993_31	K09768
935_SemiBin_192_contig_3011993_35	K11690
935_SemiBin_192_contig_3011993_36	K21395
935_SemiBin_192_contig_3011993_38	K07124
935_SemiBin_192_contig_3011993_39	K14058
935_SemiBin_192_contig_3011993_40	K04568
935_SemiBin_192_contig_3011993_41	K02356
935_SemiBin_192_contig_3011993_45	K01914
935_SemiBin_192_contig_3011993_46	K01173
935_SemiBin_192_contig_3011993_47	K01625
935_SemiBin_192_contig_3011993_48	K00759
935_SemiBin_192_contig_3011993_49	K04517
935_SemiBin_192_contig_3011993_50	K25706
935_SemiBin_192_contig_3011993_51	K09798
935_SemiBin_192_contig_3011993_52	K01147
935_SemiBin_192_contig_3011993_53	K10112
935_SemiBin_192_contig_3011993_55	K05349
935_SemiBin_192_contig_3011993_58	K03701
935_SemiBin_192_contig_3011993_60	K01489
935_SemiBin_192_contig_3011993_62	K02413
935_SemiBin_192_contig_3011993_63	K02412
935_SemiBin_192_contig_3011993_64	K02411
935_SemiBin_192_contig_3011993_65	K02410
935_SemiBin_192_contig_3011993_66	K02409
935_SemiBin_192_contig_3011993_67	K02408
935_SemiBin_192_contig_3011993_68	K02388
935_SemiBin_192_contig_3011993_69	K02387
935_SemiBin_192_contig_3011993_70	K03667
935_SemiBin_192_contig_3011993_71	K01419
935_SemiBin_192_contig_3011993_73	K03168
935_SemiBin_192_contig_3011993_74	K04096
935_SemiBin_192_contig_3011993_77	K03531
935_SemiBin_192_contig_3011993_78	K03590
935_SemiBin_192_contig_3011993_79	K03589
935_SemiBin_192_contig_3011993_81	K01929
935_SemiBin_192_contig_3011993_83	K03438
935_SemiBin_192_contig_3011993_84	K03925
935_SemiBin_192_contig_3011994_7	K26937
935_SemiBin_192_contig_3011994_8	K07154
935_SemiBin_192_contig_3011995_3	K01190
935_SemiBin_192_contig_3011995_5	K06921
935_SemiBin_192_contig_3011995_9	K01873
935_SemiBin_192_contig_3011995_13	K00134
935_SemiBin_192_contig_3011995_18	K04083
935_SemiBin_192_contig_3011995_21	K03924
935_SemiBin_192_contig_3011995_24	K07114
935_SemiBin_192_contig_3011995_30	K01153
935_SemiBin_192_contig_3011995_31	K03427
935_SemiBin_192_contig_3011996_4	K01591
935_SemiBin_192_contig_3011996_5	K17828
935_SemiBin_192_contig_3011996_13	K04095
935_SemiBin_192_contig_3011996_16	K01462
935_SemiBin_192_contig_3011996_17	K00604
935_SemiBin_192_contig_3011996_19	K13832
935_SemiBin_192_contig_3011996_20	K01807
935_SemiBin_192_contig_3011996_22	K03595
935_SemiBin_192_contig_3011996_26	K03466
935_SemiBin_192_contig_3011996_27	K21071
935_SemiBin_192_contig_3011996_30	K21064
935_SemiBin_192_contig_3011996_31	K00937
935_SemiBin_192_contig_3011996_32	K01524
935_SemiBin_192_contig_3011996_37	K04485
935_SemiBin_192_contig_3011996_39	K00640
935_SemiBin_192_contig_3011996_40	K02913
935_SemiBin_192_contig_3011996_41	K03073
935_SemiBin_192_contig_3011996_42	K02601
935_SemiBin_192_contig_3011996_43	K02867
935_SemiBin_192_contig_3011996_44	K02863
935_SemiBin_192_contig_3011996_45	K02864
935_SemiBin_192_contig_3011996_46	K02935
935_SemiBin_192_contig_3011997_10	K03630
935_SemiBin_192_contig_3011998_1	K04759
935_SemiBin_192_contig_3011998_3	K01912
935_SemiBin_192_contig_3011998_4	K00180
935_SemiBin_192_contig_3011998_5	K00179
935_SemiBin_192_contig_3011998_7	K00375
935_SemiBin_192_contig_3011998_8	K11249
935_SemiBin_192_contig_3011998_10	K23508
935_SemiBin_192_contig_3011998_11	K07718
935_SemiBin_192_contig_3011998_12	K07720
935_SemiBin_192_contig_3011998_15	K10820
935_SemiBin_192_contig_3011998_17	K17686
935_SemiBin_192_contig_3011998_18	K07486
935_SemiBin_192_contig_3011999_2	K19147
935_SemiBin_192_contig_3011999_3	K07452
935_SemiBin_192_contig_3011999_7	K03427
935_SemiBin_192_contig_3011999_13	K01154
935_SemiBin_192_contig_3011999_14	K04095
935_SemiBin_192_contig_3011999_15	K01153
935_SemiBin_192_contig_3011999_22	K00266
935_SemiBin_192_contig_3011999_25	K04518
935_SemiBin_192_contig_3011999_28	K26937
935_SemiBin_192_contig_3011999_30	K03465
935_SemiBin_192_contig_3011999_33	K07337
935_SemiBin_192_contig_3011999_36	K03499
935_SemiBin_192_contig_3011999_37	K03498
935_SemiBin_192_contig_3011999_38	K01666
935_SemiBin_192_contig_3011999_41	K00765
935_SemiBin_192_contig_3011999_45	K01465
935_SemiBin_192_contig_3011999_47	K00610
935_SemiBin_192_contig_3011999_48	K00609
935_SemiBin_192_contig_3011999_49	K00647
935_SemiBin_192_contig_3011999_52	K01890
935_SemiBin_192_contig_3011999_54	K14623
935_SemiBin_192_contig_3011999_55	K07464
935_SemiBin_192_contig_3011999_56	K15342
935_SemiBin_192_contig_3011999_57	K09951
935_SemiBin_192_contig_3011999_58	K09458
935_SemiBin_192_contig_3011999_61	K21498
935_SemiBin_192_contig_3011999_62	K07334
935_SemiBin_192_contig_3012000_3	K01153
935_SemiBin_192_contig_3012001_1	K01923
935_SemiBin_192_contig_3012001_2	K05812
935_SemiBin_192_contig_3012001_3	K01207
935_SemiBin_192_contig_3012001_4	K00384
935_SemiBin_192_contig_3012001_5	K26937
935_SemiBin_192_contig_3012001_6	K03426
935_SemiBin_192_contig_3012001_7	K11755
935_SemiBin_192_contig_3012002_3	K03496
935_SemiBin_192_contig_3012003_3	K06183
935_SemiBin_192_contig_3012003_4	K01938
935_SemiBin_192_contig_3012003_5	K04488
935_SemiBin_192_contig_3012003_6	K11717
935_SemiBin_192_contig_3012003_8	K09014
935_SemiBin_192_contig_3012003_9	K09013
935_SemiBin_192_contig_3012003_10	K01662
935_SemiBin_192_contig_3012003_11	K00796
935_SemiBin_192_contig_3012003_12	K18672
935_SemiBin_192_contig_3012003_14	K00997
935_SemiBin_192_contig_3012003_15	K09766
935_SemiBin_192_contig_3012003_16	K06173
935_SemiBin_192_contig_3012003_17	K04066
935_SemiBin_192_contig_3012003_18	K21929
935_SemiBin_192_contig_3012003_21	K03151
935_SemiBin_192_contig_3012003_24	K01870
935_SemiBin_192_contig_3012003_33	K07566
935_SemiBin_192_contig_3012003_35	K03664
935_SemiBin_192_contig_3012004_2	K00558
935_SemiBin_192_contig_3012004_6	K14058
935_SemiBin_192_contig_3012004_13	K02011
935_SemiBin_192_contig_3012004_14	K02012
935_SemiBin_192_contig_3012004_17	K00180
935_SemiBin_192_contig_3012004_18	K00179
935_SemiBin_192_contig_3012004_21	K03307
935_SemiBin_192_contig_3012004_28	K14155
935_SemiBin_192_contig_3012005_14	K03657
935_SemiBin_192_contig_3012005_26	K18675
935_SemiBin_192_contig_3012006_4	K01493
935_SemiBin_192_contig_3012006_9	K01876
935_SemiBin_192_contig_3012006_13	K11176
935_SemiBin_192_contig_3012006_14	K01006
935_SemiBin_192_contig_3012006_20	K06959
935_SemiBin_192_contig_3012007_10	K03497
935_SemiBin_192_contig_3012008_2	K01154
935_SemiBin_192_contig_3012008_5	K00611
935_SemiBin_192_contig_3012008_7	K02071
935_SemiBin_192_contig_3012008_8	K02072
935_SemiBin_192_contig_3012008_9	K02073
935_SemiBin_192_contig_3012008_13	K00702
935_SemiBin_192_contig_3012009_1	K00052
935_SemiBin_192_contig_3012009_4	K10547
935_SemiBin_192_contig_3012009_5	K10548
935_SemiBin_192_contig_3012009_6	K10546
935_SemiBin_192_contig_3012009_7	K03630
935_SemiBin_192_contig_3012009_8	K19002
935_SemiBin_192_contig_3012009_10	K09903
935_SemiBin_192_contig_3012009_11	K02029
935_SemiBin_192_contig_3012009_12	K02030
935_SemiBin_192_contig_3012009_13	K01755
935_SemiBin_192_contig_3012009_17	K01652
935_SemiBin_192_contig_3012009_19	K00864
935_SemiBin_192_contig_3012009_20	K01512
935_SemiBin_192_contig_3012009_22	K07273
935_SemiBin_192_contig_3012009_28	K25272
935_SemiBin_192_contig_3012009_34	K01752
935_SemiBin_192_contig_3012009_35	K01752
935_SemiBin_192_contig_3012009_37	K02050
935_SemiBin_192_contig_3012009_39	K02050
935_SemiBin_192_contig_3012009_45	K03406
935_SemiBin_192_contig_3012009_48	K13993
935_SemiBin_192_contig_3012009_49	K03642
935_SemiBin_192_contig_3012009_50	K00615
935_SemiBin_192_contig_3012009_53	K04767
935_SemiBin_192_contig_3012009_54	K01996
935_SemiBin_192_contig_3012009_55	K01995
935_SemiBin_192_contig_3012009_56	K01998
935_SemiBin_192_contig_3012009_57	K01997
935_SemiBin_192_contig_3012009_58	K01999
935_SemiBin_192_contig_3012009_60	K02879
935_SemiBin_192_contig_3012009_61	K03040
935_SemiBin_192_contig_3012009_63	K02948
935_SemiBin_192_contig_3012009_64	K02952
935_SemiBin_192_contig_3012009_65	K03076
935_SemiBin_192_contig_3012009_66	K02876
935_SemiBin_192_contig_3012009_67	K02907
935_SemiBin_192_contig_3012009_68	K02988
935_SemiBin_192_contig_3012009_69	K02881
935_SemiBin_192_contig_3012009_70	K02933
935_SemiBin_192_contig_3012009_71	K02994
935_SemiBin_192_contig_3012009_72	K02954
935_SemiBin_192_contig_3012009_73	K02931
935_SemiBin_192_contig_3012009_74	K02895
935_SemiBin_192_contig_3012009_75	K02874
935_SemiBin_192_contig_3012009_76	K02961
935_SemiBin_192_contig_3012009_78	K02878
935_SemiBin_192_contig_3012009_79	K02982
935_SemiBin_192_contig_3012009_80	K02890
935_SemiBin_192_contig_3012009_81	K02965
935_SemiBin_192_contig_3012009_82	K02886
935_SemiBin_192_contig_3012009_83	K02892
935_SemiBin_192_contig_3012009_84	K02926
935_SemiBin_192_contig_3012009_85	K02906
935_SemiBin_192_contig_3012009_86	K02946
935_SemiBin_192_contig_3012009_87	K02358
935_SemiBin_192_contig_3012009_88	K02992
935_SemiBin_192_contig_3012009_89	K02950
935_SemiBin_192_contig_3012009_90	K03930
935_SemiBin_192_contig_3012009_94	K03046
935_SemiBin_192_contig_3012009_95	K03043
935_SemiBin_192_contig_3012010_2	K07493
935_SemiBin_192_contig_3012010_3	K07493
935_SemiBin_192_contig_3012010_6	K02410
935_SemiBin_192_contig_3012010_15	K01952
935_SemiBin_192_contig_3012010_16	K06213
935_SemiBin_192_contig_3012010_19	K03668
935_SemiBin_192_contig_3012010_21	K11752
935_SemiBin_192_contig_3012010_22	K00793
935_SemiBin_192_contig_3012010_23	K14652
935_SemiBin_192_contig_3012010_24	K00794
935_SemiBin_192_contig_3012010_30	K03501
935_SemiBin_192_contig_3012010_38	K06206
935_SemiBin_192_contig_3012010_39	K07473
935_SemiBin_192_contig_3012010_40	K18828
935_SemiBin_192_contig_3012011_1	K01153
935_SemiBin_192_contig_3012011_4	K07459
