gene	ko_id
MEGAHIT-MetaBAT2-S972.52_contig_1893337_11	K03465
MEGAHIT-MetaBAT2-S972.52_contig_1893337_12	K00975
MEGAHIT-MetaBAT2-S972.52_contig_1893337_13	K00975
MEGAHIT-MetaBAT2-S972.52_contig_1893338_2	K07560
MEGAHIT-MetaBAT2-S972.52_contig_1893338_3	K01069
MEGAHIT-MetaBAT2-S972.52_contig_1893338_6	K03830
MEGAHIT-MetaBAT2-S972.52_contig_1893339_10	K01163
MEGAHIT-MetaBAT2-S972.52_contig_1893339_11	K04488
MEGAHIT-MetaBAT2-S972.52_contig_1893339_12	K04487
MEGAHIT-MetaBAT2-S972.52_contig_1893339_14	K03978
MEGAHIT-MetaBAT2-S972.52_contig_1893339_16	K07099
MEGAHIT-MetaBAT2-S972.52_contig_1893339_18	K11072
MEGAHIT-MetaBAT2-S972.52_contig_1893339_19	K11071
MEGAHIT-MetaBAT2-S972.52_contig_1893339_20	K11070
MEGAHIT-MetaBAT2-S972.52_contig_1893340_1	K03763
MEGAHIT-MetaBAT2-S972.52_contig_1893340_2	K09748
MEGAHIT-MetaBAT2-S972.52_contig_1893340_3	K02600
MEGAHIT-MetaBAT2-S972.52_contig_1893340_4	K07742
MEGAHIT-MetaBAT2-S972.52_contig_1893340_6	K02519
MEGAHIT-MetaBAT2-S972.52_contig_1893340_7	K02834
MEGAHIT-MetaBAT2-S972.52_contig_1893340_8	K06881
MEGAHIT-MetaBAT2-S972.52_contig_1893340_9	K03177
MEGAHIT-MetaBAT2-S972.52_contig_1893340_10	K11753
MEGAHIT-MetaBAT2-S972.52_contig_1893340_11	K08591
MEGAHIT-MetaBAT2-S972.52_contig_1893340_13	K04486
MEGAHIT-MetaBAT2-S972.52_contig_1893340_15	K02470
MEGAHIT-MetaBAT2-S972.52_contig_1893340_16	K06969
MEGAHIT-MetaBAT2-S972.52_contig_1893340_17	K03111
MEGAHIT-MetaBAT2-S972.52_contig_1893340_21	K01273
MEGAHIT-MetaBAT2-S972.52_contig_1893341_2	K01869
MEGAHIT-MetaBAT2-S972.52_contig_1893341_3	K04769
MEGAHIT-MetaBAT2-S972.52_contig_1893342_1	K21064
MEGAHIT-MetaBAT2-S972.52_contig_1893342_2	K03703
MEGAHIT-MetaBAT2-S972.52_contig_1893343_6	K15583
MEGAHIT-MetaBAT2-S972.52_contig_1893343_7	K02034
MEGAHIT-MetaBAT2-S972.52_contig_1893343_13	K00789
MEGAHIT-MetaBAT2-S972.52_contig_1893344_2	K04567
MEGAHIT-MetaBAT2-S972.52_contig_1893344_3	K03624
MEGAHIT-MetaBAT2-S972.52_contig_1893344_4	K26937
MEGAHIT-MetaBAT2-S972.52_contig_1893344_6	K03570
MEGAHIT-MetaBAT2-S972.52_contig_1893344_7	K03571
MEGAHIT-MetaBAT2-S972.52_contig_1893344_8	K05515
MEGAHIT-MetaBAT2-S972.52_contig_1893344_9	K01091
MEGAHIT-MetaBAT2-S972.52_contig_1893344_11	K04759
MEGAHIT-MetaBAT2-S972.52_contig_1893345_6	K18332
MEGAHIT-MetaBAT2-S972.52_contig_1893345_10	K18979
MEGAHIT-MetaBAT2-S972.52_contig_1893346_9	K06147
MEGAHIT-MetaBAT2-S972.52_contig_1893346_11	K04078
MEGAHIT-MetaBAT2-S972.52_contig_1893346_12	K04077
MEGAHIT-MetaBAT2-S972.52_contig_1893346_13	K03893
MEGAHIT-MetaBAT2-S972.52_contig_1893346_14	K07444
MEGAHIT-MetaBAT2-S972.52_contig_1893346_16	K04083
MEGAHIT-MetaBAT2-S972.52_contig_1893346_18	K07258
MEGAHIT-MetaBAT2-S972.52_contig_1893346_20	K03568
MEGAHIT-MetaBAT2-S972.52_contig_1893346_22	K03977
MEGAHIT-MetaBAT2-S972.52_contig_1893346_23	K06398
MEGAHIT-MetaBAT2-S972.52_contig_1893347_1	K01881
MEGAHIT-MetaBAT2-S972.52_contig_1893347_3	K02314
MEGAHIT-MetaBAT2-S972.52_contig_1893347_4	K02939
MEGAHIT-MetaBAT2-S972.52_contig_1893347_5	K01992
MEGAHIT-MetaBAT2-S972.52_contig_1893349_6	K16329
MEGAHIT-MetaBAT2-S972.52_contig_1893350_4	K01873
MEGAHIT-MetaBAT2-S972.52_contig_1893350_5	K02355
MEGAHIT-MetaBAT2-S972.52_contig_1893351_1	K00865
MEGAHIT-MetaBAT2-S972.52_contig_1893351_5	K06872
MEGAHIT-MetaBAT2-S972.52_contig_1893351_8	K03088
MEGAHIT-MetaBAT2-S972.52_contig_1893351_10	K01778
MEGAHIT-MetaBAT2-S972.52_contig_1893351_12	K02863
MEGAHIT-MetaBAT2-S972.52_contig_1893351_13	K02867
MEGAHIT-MetaBAT2-S972.52_contig_1893351_14	K02601
MEGAHIT-MetaBAT2-S972.52_contig_1893351_15	K03073
MEGAHIT-MetaBAT2-S972.52_contig_1893351_16	K02913
MEGAHIT-MetaBAT2-S972.52_contig_1893351_19	K01937
MEGAHIT-MetaBAT2-S972.52_contig_1893352_3	K06173
MEGAHIT-MetaBAT2-S972.52_contig_1893352_4	K02935
MEGAHIT-MetaBAT2-S972.52_contig_1893352_5	K02864
MEGAHIT-MetaBAT2-S972.52_contig_1893352_6	K00703
MEGAHIT-MetaBAT2-S972.52_contig_1893352_8	K01142
MEGAHIT-MetaBAT2-S972.52_contig_1893352_9	K03593
MEGAHIT-MetaBAT2-S972.52_contig_1893352_10	K01448
MEGAHIT-MetaBAT2-S972.52_contig_1893352_12	K14058
MEGAHIT-MetaBAT2-S972.52_contig_1893352_13	K03797
MEGAHIT-MetaBAT2-S972.52_contig_1893352_15	K06381
MEGAHIT-MetaBAT2-S972.52_contig_1893353_1	K01465
MEGAHIT-MetaBAT2-S972.52_contig_1893353_3	K17828
MEGAHIT-MetaBAT2-S972.52_contig_1893353_4	K01591
MEGAHIT-MetaBAT2-S972.52_contig_1893353_5	K00762
MEGAHIT-MetaBAT2-S972.52_contig_1893353_6	K00609
MEGAHIT-MetaBAT2-S972.52_contig_1893353_7	K00610
MEGAHIT-MetaBAT2-S972.52_contig_1893353_11	K06942
MEGAHIT-MetaBAT2-S972.52_contig_1893353_13	K18011
MEGAHIT-MetaBAT2-S972.52_contig_1893353_14	K01844
MEGAHIT-MetaBAT2-S972.52_contig_1893353_16	K18012
MEGAHIT-MetaBAT2-S972.52_contig_1893353_17	K18013
MEGAHIT-MetaBAT2-S972.52_contig_1893353_18	K18014
MEGAHIT-MetaBAT2-S972.52_contig_1893353_19	K03698
MEGAHIT-MetaBAT2-S972.52_contig_1893353_20	K03581
MEGAHIT-MetaBAT2-S972.52_contig_1893354_3	K03628
MEGAHIT-MetaBAT2-S972.52_contig_1893355_2	K14731
MEGAHIT-MetaBAT2-S972.52_contig_1893355_10	K21636
MEGAHIT-MetaBAT2-S972.52_contig_1893355_11	K00384
MEGAHIT-MetaBAT2-S972.52_contig_1893355_14	K03569
MEGAHIT-MetaBAT2-S972.52_contig_1893355_16	K03424
MEGAHIT-MetaBAT2-S972.52_contig_1893355_17	K03699
MEGAHIT-MetaBAT2-S972.52_contig_1893355_18	K03671
MEGAHIT-MetaBAT2-S972.52_contig_1893355_19	K00929
MEGAHIT-MetaBAT2-S972.52_contig_1893356_1	K01425
MEGAHIT-MetaBAT2-S972.52_contig_1893356_8	K01208
MEGAHIT-MetaBAT2-S972.52_contig_1893356_11	K15772
MEGAHIT-MetaBAT2-S972.52_contig_1893356_12	K01176
MEGAHIT-MetaBAT2-S972.52_contig_1893356_15	K02031
MEGAHIT-MetaBAT2-S972.52_contig_1893356_16	K02034
MEGAHIT-MetaBAT2-S972.52_contig_1893356_17	K02033
MEGAHIT-MetaBAT2-S972.52_contig_1893356_19	K25232
MEGAHIT-MetaBAT2-S972.52_contig_1893356_21	K18700
MEGAHIT-MetaBAT2-S972.52_contig_1893357_1	K05808
MEGAHIT-MetaBAT2-S972.52_contig_1893357_3	K13012
MEGAHIT-MetaBAT2-S972.52_contig_1893357_5	K00611
MEGAHIT-MetaBAT2-S972.52_contig_1893357_7	K06909
MEGAHIT-MetaBAT2-S972.52_contig_1893358_2	K07095
MEGAHIT-MetaBAT2-S972.52_contig_1893358_3	K01519
MEGAHIT-MetaBAT2-S972.52_contig_1893358_4	K01929
MEGAHIT-MetaBAT2-S972.52_contig_1893358_5	K01921
MEGAHIT-MetaBAT2-S972.52_contig_1893358_9	K03526
MEGAHIT-MetaBAT2-S972.52_contig_1893359_7	K18888
MEGAHIT-MetaBAT2-S972.52_contig_1893359_8	K01846
MEGAHIT-MetaBAT2-S972.52_contig_1893359_10	K19268
MEGAHIT-MetaBAT2-S972.52_contig_1893359_11	K04835
MEGAHIT-MetaBAT2-S972.52_contig_1893359_13	K07053
MEGAHIT-MetaBAT2-S972.52_contig_1893359_16	K01524
MEGAHIT-MetaBAT2-S972.52_contig_1893359_20	K03737
MEGAHIT-MetaBAT2-S972.52_contig_1893359_21	K01952
MEGAHIT-MetaBAT2-S972.52_contig_1893359_22	K01945
MEGAHIT-MetaBAT2-S972.52_contig_1893359_23	K00602
MEGAHIT-MetaBAT2-S972.52_contig_1893359_24	K11176
MEGAHIT-MetaBAT2-S972.52_contig_1893359_25	K11175
MEGAHIT-MetaBAT2-S972.52_contig_1893359_26	K01933
MEGAHIT-MetaBAT2-S972.52_contig_1893359_27	K00764
MEGAHIT-MetaBAT2-S972.52_contig_1893359_28	K01923
MEGAHIT-MetaBAT2-S972.52_contig_1893359_29	K01588
MEGAHIT-MetaBAT2-S972.52_contig_1893359_30	K01761
MEGAHIT-MetaBAT2-S972.52_contig_1893359_31	K22278
MEGAHIT-MetaBAT2-S972.52_contig_1893360_6	K03324
MEGAHIT-MetaBAT2-S972.52_contig_1893364_1	K26937
MEGAHIT-MetaBAT2-S972.52_contig_1893364_3	K00773
MEGAHIT-MetaBAT2-S972.52_contig_1893364_6	K03088
MEGAHIT-MetaBAT2-S972.52_contig_1893364_8	K19055
MEGAHIT-MetaBAT2-S972.52_contig_1893364_9	K00783
MEGAHIT-MetaBAT2-S972.52_contig_1893364_12	K01678
MEGAHIT-MetaBAT2-S972.52_contig_1893364_13	K01677
MEGAHIT-MetaBAT2-S972.52_contig_1893364_14	K01643
MEGAHIT-MetaBAT2-S972.52_contig_1893364_15	K01644
MEGAHIT-MetaBAT2-S972.52_contig_1893365_6	K02050
MEGAHIT-MetaBAT2-S972.52_contig_1893366_1	K06399
MEGAHIT-MetaBAT2-S972.52_contig_1893366_2	K03631
MEGAHIT-MetaBAT2-S972.52_contig_1893366_3	K00858
MEGAHIT-MetaBAT2-S972.52_contig_1893366_4	K06442
MEGAHIT-MetaBAT2-S972.52_contig_1893366_5	K01662
MEGAHIT-MetaBAT2-S972.52_contig_1893366_7	K03602
MEGAHIT-MetaBAT2-S972.52_contig_1893366_8	K03601
MEGAHIT-MetaBAT2-S972.52_contig_1893366_9	K01491
MEGAHIT-MetaBAT2-S972.52_contig_1893366_11	K03625
MEGAHIT-MetaBAT2-S972.52_contig_1893367_1	K02967
MEGAHIT-MetaBAT2-S972.52_contig_1893367_2	K02357
MEGAHIT-MetaBAT2-S972.52_contig_1893367_3	K02313
MEGAHIT-MetaBAT2-S972.52_contig_1893367_4	K02825
MEGAHIT-MetaBAT2-S972.52_contig_1893369_3	K07706
MEGAHIT-MetaBAT2-S972.52_contig_1893369_4	K02477
MEGAHIT-MetaBAT2-S972.52_contig_1893369_17	K02477
MEGAHIT-MetaBAT2-S972.52_contig_1893369_18	K09946
MEGAHIT-MetaBAT2-S972.52_contig_1893370_2	K03497
MEGAHIT-MetaBAT2-S972.52_contig_1893370_3	K03043
MEGAHIT-MetaBAT2-S972.52_contig_1893372_7	K15256
MEGAHIT-MetaBAT2-S972.52_contig_1893372_8	K07138
MEGAHIT-MetaBAT2-S972.52_contig_1893373_2	K00688
MEGAHIT-MetaBAT2-S972.52_contig_1893373_3	K03650
MEGAHIT-MetaBAT2-S972.52_contig_1893373_4	K06346
MEGAHIT-MetaBAT2-S972.52_contig_1893373_5	K03217
MEGAHIT-MetaBAT2-S972.52_contig_1893373_6	K08998
MEGAHIT-MetaBAT2-S972.52_contig_1893373_7	K03536
MEGAHIT-MetaBAT2-S972.52_contig_1893373_8	K02914
MEGAHIT-MetaBAT2-S972.52_contig_1893373_11	K07149
MEGAHIT-MetaBAT2-S972.52_contig_1893373_13	K01756
MEGAHIT-MetaBAT2-S972.52_contig_1893373_14	K00088
MEGAHIT-MetaBAT2-S972.52_contig_1893373_18	K00864
MEGAHIT-MetaBAT2-S972.52_contig_1893373_19	K04079
MEGAHIT-MetaBAT2-S972.52_contig_1893374_2	K03551
MEGAHIT-MetaBAT2-S972.52_contig_1893374_3	K03550
MEGAHIT-MetaBAT2-S972.52_contig_1893374_4	K01159
MEGAHIT-MetaBAT2-S972.52_contig_1893375_2	K00074
MEGAHIT-MetaBAT2-S972.52_contig_1893375_5	K20074
MEGAHIT-MetaBAT2-S972.52_contig_1893376_2	K07137
MEGAHIT-MetaBAT2-S972.52_contig_1893376_3	K07485
MEGAHIT-MetaBAT2-S972.52_contig_1893377_1	K07497
MEGAHIT-MetaBAT2-S972.52_contig_1893377_2	K25232
MEGAHIT-MetaBAT2-S972.52_contig_1893378_2	K03215
MEGAHIT-MetaBAT2-S972.52_contig_1893378_4	K02337
MEGAHIT-MetaBAT2-S972.52_contig_1893378_5	K09762
MEGAHIT-MetaBAT2-S972.52_contig_1893378_6	K06958
MEGAHIT-MetaBAT2-S972.52_contig_1893378_7	K00075
MEGAHIT-MetaBAT2-S972.52_contig_1893378_11	K04070
MEGAHIT-MetaBAT2-S972.52_contig_1893378_14	K07775
MEGAHIT-MetaBAT2-S972.52_contig_1893380_2	K03100
MEGAHIT-MetaBAT2-S972.52_contig_1893380_4	K07124
MEGAHIT-MetaBAT2-S972.52_contig_1893381_2	K00652
MEGAHIT-MetaBAT2-S972.52_contig_1893381_6	K02528
MEGAHIT-MetaBAT2-S972.52_contig_1893381_7	K06405
MEGAHIT-MetaBAT2-S972.52_contig_1893381_9	K06379
MEGAHIT-MetaBAT2-S972.52_contig_1893381_10	K04749
MEGAHIT-MetaBAT2-S972.52_contig_1893381_11	K01735
MEGAHIT-MetaBAT2-S972.52_contig_1893381_12	K00800
MEGAHIT-MetaBAT2-S972.52_contig_1893381_13	K01736
MEGAHIT-MetaBAT2-S972.52_contig_1893381_14	K00891
MEGAHIT-MetaBAT2-S972.52_contig_1893382_2	K01972
MEGAHIT-MetaBAT2-S972.52_contig_1893382_3	K03657
MEGAHIT-MetaBAT2-S972.52_contig_1893382_4	K14155
MEGAHIT-MetaBAT2-S972.52_contig_1893382_5	K00180
MEGAHIT-MetaBAT2-S972.52_contig_1893382_6	K00179
MEGAHIT-MetaBAT2-S972.52_contig_1893383_1	K07056
MEGAHIT-MetaBAT2-S972.52_contig_1893383_4	K04075
MEGAHIT-MetaBAT2-S972.52_contig_1893383_5	K00760
MEGAHIT-MetaBAT2-S972.52_contig_1893383_6	K01784
MEGAHIT-MetaBAT2-S972.52_contig_1893383_7	K01005
MEGAHIT-MetaBAT2-S972.52_contig_1893383_8	K07029
MEGAHIT-MetaBAT2-S972.52_contig_1893383_10	K23675
MEGAHIT-MetaBAT2-S972.52_contig_1893384_1	K01951
MEGAHIT-MetaBAT2-S972.52_contig_1893384_2	K03816
MEGAHIT-MetaBAT2-S972.52_contig_1893384_5	K05540
MEGAHIT-MetaBAT2-S972.52_contig_1893384_10	K01915
MEGAHIT-MetaBAT2-S972.52_contig_1893384_11	K24300
MEGAHIT-MetaBAT2-S972.52_contig_1893385_1	K04759
MEGAHIT-MetaBAT2-S972.52_contig_1893385_3	K05825
MEGAHIT-MetaBAT2-S972.52_contig_1893385_4	K01866
MEGAHIT-MetaBAT2-S972.52_contig_1893385_7	K00826
MEGAHIT-MetaBAT2-S972.52_contig_1893385_8	K06381
MEGAHIT-MetaBAT2-S972.52_contig_1893385_9	K22132
MEGAHIT-MetaBAT2-S972.52_contig_1893385_11	K00948
MEGAHIT-MetaBAT2-S972.52_contig_1893385_12	K07478
MEGAHIT-MetaBAT2-S972.52_contig_1893385_16	K00763
MEGAHIT-MetaBAT2-S972.52_contig_1893385_18	K01624
MEGAHIT-MetaBAT2-S972.52_contig_1893385_21	K15633
MEGAHIT-MetaBAT2-S972.52_contig_1893385_22	K00927
MEGAHIT-MetaBAT2-S972.52_contig_1893385_23	K08303
MEGAHIT-MetaBAT2-S972.52_contig_1893385_25	K07082
MEGAHIT-MetaBAT2-S972.52_contig_1893385_27	K12574
MEGAHIT-MetaBAT2-S972.52_contig_1893385_28	K06158
MEGAHIT-MetaBAT2-S972.52_contig_1893385_31	K07137
MEGAHIT-MetaBAT2-S972.52_contig_1893385_33	K18672
MEGAHIT-MetaBAT2-S972.52_contig_1893385_34	K04069
MEGAHIT-MetaBAT2-S972.52_contig_1893386_3	K03498
MEGAHIT-MetaBAT2-S972.52_contig_1893388_2	K16786
MEGAHIT-MetaBAT2-S972.52_contig_1893388_6	K06188
MEGAHIT-MetaBAT2-S972.52_contig_1893390_3	K07258
MEGAHIT-MetaBAT2-S972.52_contig_1893390_4	K06178
MEGAHIT-MetaBAT2-S972.52_contig_1893390_6	K23352
MEGAHIT-MetaBAT2-S972.52_contig_1893390_7	K23351
MEGAHIT-MetaBAT2-S972.52_contig_1893390_8	K20509
MEGAHIT-MetaBAT2-S972.52_contig_1893390_10	K19419
MEGAHIT-MetaBAT2-S972.52_contig_1893391_2	K21071
MEGAHIT-MetaBAT2-S972.52_contig_1893391_3	K00943
MEGAHIT-MetaBAT2-S972.52_contig_1893391_4	K03665
MEGAHIT-MetaBAT2-S972.52_contig_1893391_5	K03310
MEGAHIT-MetaBAT2-S972.52_contig_1893391_6	K19689
MEGAHIT-MetaBAT2-S972.52_contig_1893392_3	K00728
MEGAHIT-MetaBAT2-S972.52_contig_1893392_5	K07391
MEGAHIT-MetaBAT2-S972.52_contig_1893393_5	K11751
MEGAHIT-MetaBAT2-S972.52_contig_1893393_7	K02346
MEGAHIT-MetaBAT2-S972.52_contig_1893393_9	K03699
MEGAHIT-MetaBAT2-S972.52_contig_1893394_1	K17686
MEGAHIT-MetaBAT2-S972.52_contig_1893394_3	K06438
MEGAHIT-MetaBAT2-S972.52_contig_1893394_4	K06217
MEGAHIT-MetaBAT2-S972.52_contig_1893394_5	K07037
MEGAHIT-MetaBAT2-S972.52_contig_1893394_6	K07042
MEGAHIT-MetaBAT2-S972.52_contig_1893394_7	K01489
MEGAHIT-MetaBAT2-S972.52_contig_1893394_8	K03595
MEGAHIT-MetaBAT2-S972.52_contig_1893394_9	K03584
MEGAHIT-MetaBAT2-S972.52_contig_1893394_15	K21903
MEGAHIT-MetaBAT2-S972.52_contig_1893394_17	K01534
MEGAHIT-MetaBAT2-S972.52_contig_1893394_18	K00248
MEGAHIT-MetaBAT2-S972.52_contig_1893394_19	K03521
MEGAHIT-MetaBAT2-S972.52_contig_1893394_20	K03522
MEGAHIT-MetaBAT2-S972.52_contig_1893394_21	K02078
MEGAHIT-MetaBAT2-S972.52_contig_1893394_22	K09787
MEGAHIT-MetaBAT2-S972.52_contig_1893394_23	K03106
MEGAHIT-MetaBAT2-S972.52_contig_1893394_24	K02959
MEGAHIT-MetaBAT2-S972.52_contig_1893394_25	K06960
MEGAHIT-MetaBAT2-S972.52_contig_1893394_26	K02860
MEGAHIT-MetaBAT2-S972.52_contig_1893394_27	K00554
MEGAHIT-MetaBAT2-S972.52_contig_1893394_29	K14540
MEGAHIT-MetaBAT2-S972.52_contig_1893394_30	K03470
MEGAHIT-MetaBAT2-S972.52_contig_1893394_31	K07460
MEGAHIT-MetaBAT2-S972.52_contig_1893394_32	K20534
MEGAHIT-MetaBAT2-S972.52_contig_1893394_33	K00134
MEGAHIT-MetaBAT2-S972.52_contig_1893394_34	K03800
MEGAHIT-MetaBAT2-S972.52_contig_1893394_36	K01892
MEGAHIT-MetaBAT2-S972.52_contig_1893395_3	K06313
MEGAHIT-MetaBAT2-S972.52_contig_1893395_4	K27245
MEGAHIT-MetaBAT2-S972.52_contig_1893395_5	K06387
MEGAHIT-MetaBAT2-S972.52_contig_1893396_3	K23536
MEGAHIT-MetaBAT2-S972.52_contig_1893396_4	K23535
MEGAHIT-MetaBAT2-S972.52_contig_1893396_5	K23537
MEGAHIT-MetaBAT2-S972.52_contig_1893396_7	K01872
MEGAHIT-MetaBAT2-S972.52_contig_1893396_9	K19294
MEGAHIT-MetaBAT2-S972.52_contig_1893396_18	K03466
MEGAHIT-MetaBAT2-S972.52_contig_1893397_1	K03046
MEGAHIT-MetaBAT2-S972.52_contig_1893397_2	K03043
MEGAHIT-MetaBAT2-S972.52_contig_1893398_1	K00286
MEGAHIT-MetaBAT2-S972.52_contig_1893398_2	K01867
MEGAHIT-MetaBAT2-S972.52_contig_1893398_3	K00639
MEGAHIT-MetaBAT2-S972.52_contig_1893398_4	K00060
MEGAHIT-MetaBAT2-S972.52_contig_1893398_6	K12410
MEGAHIT-MetaBAT2-S972.52_contig_1893398_8	K07736
MEGAHIT-MetaBAT2-S972.52_contig_1893398_9	K03784
MEGAHIT-MetaBAT2-S972.52_contig_1893398_11	K01585
MEGAHIT-MetaBAT2-S972.52_contig_1893398_16	K04762
MEGAHIT-MetaBAT2-S972.52_contig_1893398_18	K06399
MEGAHIT-MetaBAT2-S972.52_contig_1893399_2	K01625
MEGAHIT-MetaBAT2-S972.52_contig_1893399_3	K03216
MEGAHIT-MetaBAT2-S972.52_contig_1893399_4	K01449
MEGAHIT-MetaBAT2-S972.52_contig_1893399_5	K03667
MEGAHIT-MetaBAT2-S972.52_contig_1893399_6	K01419
MEGAHIT-MetaBAT2-S972.52_contig_1893400_3	K07493
MEGAHIT-MetaBAT2-S972.52_contig_1893401_6	K03101
MEGAHIT-MetaBAT2-S972.52_contig_1893401_7	K06180
MEGAHIT-MetaBAT2-S972.52_contig_1893401_9	K01872
MEGAHIT-MetaBAT2-S972.52_contig_1893401_11	K03501
MEGAHIT-MetaBAT2-S972.52_contig_1893401_12	K03495
MEGAHIT-MetaBAT2-S972.52_contig_1893401_13	K06180
MEGAHIT-MetaBAT2-S972.52_contig_1893401_14	K06969
MEGAHIT-MetaBAT2-S972.52_contig_1893401_15	K03497
MEGAHIT-MetaBAT2-S972.52_contig_1893401_16	K03496
MEGAHIT-MetaBAT2-S972.52_contig_1893401_17	K05979
MEGAHIT-MetaBAT2-S972.52_contig_1893401_18	K06374
MEGAHIT-MetaBAT2-S972.52_contig_1893401_19	K06373
MEGAHIT-MetaBAT2-S972.52_contig_1893401_23	K22522
MEGAHIT-MetaBAT2-S972.52_contig_1893401_28	K02338
MEGAHIT-MetaBAT2-S972.52_contig_1893401_29	K01299
MEGAHIT-MetaBAT2-S972.52_contig_1893401_30	K01975
MEGAHIT-MetaBAT2-S972.52_contig_1893401_31	K07029
MEGAHIT-MetaBAT2-S972.52_contig_1893401_33	K03558
MEGAHIT-MetaBAT2-S972.52_contig_1893401_34	K15460
MEGAHIT-MetaBAT2-S972.52_contig_1893401_35	K07056
MEGAHIT-MetaBAT2-S972.52_contig_1893404_1	K03555
MEGAHIT-MetaBAT2-S972.52_contig_1893404_2	K03572
MEGAHIT-MetaBAT2-S972.52_contig_1893404_3	K00791
MEGAHIT-MetaBAT2-S972.52_contig_1893405_2	K06407
MEGAHIT-MetaBAT2-S972.52_contig_1893405_3	K06406
MEGAHIT-MetaBAT2-S972.52_contig_1893406_1	K01839
MEGAHIT-MetaBAT2-S972.52_contig_1893406_4	K05896
MEGAHIT-MetaBAT2-S972.52_contig_1893406_5	K06024
MEGAHIT-MetaBAT2-S972.52_contig_1893406_7	K07030
MEGAHIT-MetaBAT2-S972.52_contig_1893406_8	K03655
MEGAHIT-MetaBAT2-S972.52_contig_1893406_9	K03660
