gene	ko_id
group9_bins.244_contig_1379213_94	K03720
group9_bins.244_contig_1379213_97	K03406
group9_bins.244_contig_1379213_101	K12132
group9_bins.244_contig_1379213_102	K01338
group9_bins.244_contig_1379215_2	K03642
group9_bins.244_contig_1379215_7	K15633
group9_bins.244_contig_1379216_1	K01784
group9_bins.244_contig_1379216_10	K01493
group9_bins.244_contig_1379216_11	K01938
group9_bins.244_contig_1379216_16	K00948
group9_bins.244_contig_1379216_18	K00615
group9_bins.244_contig_1379216_21	K06167
group9_bins.244_contig_1379216_22	K02902
group9_bins.244_contig_1379216_24	K02013
group9_bins.244_contig_1379217_1	K02986
group9_bins.244_contig_1379217_2	K03406
group9_bins.244_contig_1379217_3	K07491
group9_bins.244_contig_1379219_3	K18828
group9_bins.244_contig_1379219_5	K02888
group9_bins.244_contig_1379219_6	K02899
group9_bins.244_contig_1379219_7	K03979
group9_bins.244_contig_1379219_8	K00969
group9_bins.244_contig_1379219_10	K01005
group9_bins.244_contig_1379219_13	K00919
group9_bins.244_contig_1379219_14	K06412
group9_bins.244_contig_1379219_15	K07487
group9_bins.244_contig_1379219_16	K07487
group9_bins.244_contig_1379219_17	K01626
group9_bins.244_contig_1379219_18	K04517
group9_bins.244_contig_1379219_19	K00800
group9_bins.244_contig_1379219_20	K03786
group9_bins.244_contig_1379219_21	K00891
group9_bins.244_contig_1379219_22	K01736
group9_bins.244_contig_1379219_23	K01735
group9_bins.244_contig_1379219_24	K04518
group9_bins.244_contig_1379219_26	K01696
group9_bins.244_contig_1379219_27	K01695
group9_bins.244_contig_1379219_28	K09125
group9_bins.244_contig_1379219_31	K17319
group9_bins.244_contig_1379219_32	K17320
group9_bins.244_contig_1379219_33	K17318
group9_bins.244_contig_1379219_34	K07718
group9_bins.244_contig_1379219_35	K07720
group9_bins.244_contig_1379219_37	K03406
group9_bins.244_contig_1379219_46	K03657
group9_bins.244_contig_1379219_47	K08978
group9_bins.244_contig_1379219_48	K03320
group9_bins.244_contig_1379219_49	K01652
group9_bins.244_contig_1379219_50	K01218
group9_bins.244_contig_1379219_51	K10206
group9_bins.244_contig_1379219_52	K00179
group9_bins.244_contig_1379219_53	K00180
group9_bins.244_contig_1379219_54	K16785
group9_bins.244_contig_1379219_58	K01912
group9_bins.244_contig_1379219_59	K00949
group9_bins.244_contig_1379219_60	K03466
group9_bins.244_contig_1379219_64	K18843
group9_bins.244_contig_1379219_65	K07339
group9_bins.244_contig_1379219_68	K14682
group9_bins.244_contig_1379219_70	K17828
group9_bins.244_contig_1379220_4	K09384
group9_bins.244_contig_1379220_7	K24131
group9_bins.244_contig_1379220_8	K03775
group9_bins.244_contig_1379220_11	K08309
group9_bins.244_contig_1379220_14	K06131
group9_bins.244_contig_1379220_19	K02004
group9_bins.244_contig_1379220_20	K02004
group9_bins.244_contig_1379220_30	K06200
group9_bins.244_contig_1379220_31	K07107
group9_bins.244_contig_1379220_33	K01915
group9_bins.244_contig_1379220_35	K07001
group9_bins.244_contig_1379220_36	K01945
group9_bins.244_contig_1379220_37	K01756
group9_bins.244_contig_1379220_39	K02406
group9_bins.244_contig_1379220_40	K06187
group9_bins.244_contig_1379220_41	K09747
group9_bins.244_contig_1379220_42	K02343
group9_bins.244_contig_1379220_45	K03101
group9_bins.244_contig_1379220_47	K01243
group9_bins.244_contig_1379220_48	K07173
group9_bins.244_contig_1379220_52	K05367
group9_bins.244_contig_1379220_53	K06894
group9_bins.244_contig_1379220_54	K21903
group9_bins.244_contig_1379220_55	K01534
group9_bins.244_contig_1379221_2	K22132
group9_bins.244_contig_1379222_3	K03501
group9_bins.244_contig_1379222_5	K03743
group9_bins.244_contig_1379222_6	K03406
group9_bins.244_contig_1379222_11	K06872
group9_bins.244_contig_1379222_12	K02064
group9_bins.244_contig_1379222_13	K02063
group9_bins.244_contig_1379222_15	K03424
group9_bins.244_contig_1379222_17	K03465
group9_bins.244_contig_1379222_19	K01953
group9_bins.244_contig_1379222_20	K03668
group9_bins.244_contig_1379222_21	K06940
group9_bins.244_contig_1379223_1	K01868
group9_bins.244_contig_1379223_3	K18707
group9_bins.244_contig_1379223_8	K07733
group9_bins.244_contig_1379223_13	K01835
group9_bins.244_contig_1379223_14	K02342
group9_bins.244_contig_1379223_18	K03631
group9_bins.244_contig_1379223_19	K00858
group9_bins.244_contig_1379223_21	K03408
group9_bins.244_contig_1379223_22	K02242
group9_bins.244_contig_1379223_23	K03555
group9_bins.244_contig_1379223_24	K06142
group9_bins.244_contig_1379223_25	K07277
group9_bins.244_contig_1379223_26	K09800
group9_bins.244_contig_1379223_27	K00943
group9_bins.244_contig_1379223_29	K01735
group9_bins.244_contig_1379223_30	K04487
group9_bins.244_contig_1379223_34	K00031
group9_bins.244_contig_1379223_35	K01923
group9_bins.244_contig_1379223_36	K01776
group9_bins.244_contig_1379223_42	K01653
group9_bins.244_contig_1379223_43	K12524
group9_bins.244_contig_1379223_45	K09013
group9_bins.244_contig_1379223_46	K09014
group9_bins.244_contig_1379223_48	K11717
group9_bins.244_contig_1379223_49	K04488
group9_bins.244_contig_1379223_53	K02945
group9_bins.244_contig_1379223_54	K00945
group9_bins.244_contig_1379223_55	K06178
group9_bins.244_contig_1379223_56	K06024
group9_bins.244_contig_1379223_57	K05896
group9_bins.244_contig_1379223_58	K00950
group9_bins.244_contig_1379223_59	K03553
group9_bins.244_contig_1379223_63	K01783
group9_bins.244_contig_1379223_66	K01619
group9_bins.244_contig_1379223_71	K03497
group9_bins.244_contig_1379223_72	K07115
group9_bins.244_contig_1379223_73	K03695
group9_bins.244_contig_1379223_76	K06972
group9_bins.244_contig_1379223_77	K02410
group9_bins.244_contig_1379223_78	K09760
group9_bins.244_contig_1379223_79	K18890
group9_bins.244_contig_1379223_80	K18889
group9_bins.244_contig_1379223_92	K07568
group9_bins.244_contig_1379223_93	K03551
group9_bins.244_contig_1379223_94	K03550
group9_bins.244_contig_1379223_95	K00865
group9_bins.244_contig_1379223_96	K01159
group9_bins.244_contig_1379223_97	K10947
group9_bins.244_contig_1379223_99	K11621
group9_bins.244_contig_1379223_100	K18189
group9_bins.244_contig_1379223_102	K02413
group9_bins.244_contig_1379223_103	K02412
group9_bins.244_contig_1379223_104	K02411
group9_bins.244_contig_1379223_105	K02410
group9_bins.244_contig_1379223_106	K02409
group9_bins.244_contig_1379223_107	K02408
group9_bins.244_contig_1379223_108	K02388
group9_bins.244_contig_1379223_109	K02387
group9_bins.244_contig_1379224_2	K07085
group9_bins.244_contig_1379224_3	K03685
group9_bins.244_contig_1379224_4	K02078
group9_bins.244_contig_1379224_5	K02911
group9_bins.244_contig_1379224_6	K00954
group9_bins.244_contig_1379224_9	K06287
group9_bins.244_contig_1379225_2	K07486
group9_bins.244_contig_1379226_8	K03424
group9_bins.244_contig_1379226_9	K01151
group9_bins.244_contig_1379226_10	K01181
group9_bins.244_contig_1379226_11	K15531
group9_bins.244_contig_1379226_17	K01181
group9_bins.244_contig_1379228_1	K02124
group9_bins.244_contig_1379228_2	K02123
group9_bins.244_contig_1379228_3	K02120
group9_bins.244_contig_1379228_7	K02121
group9_bins.244_contig_1379229_1	K03565
group9_bins.244_contig_1379229_2	K02996
group9_bins.244_contig_1379229_3	K02871
group9_bins.244_contig_1379229_7	K07080
group9_bins.244_contig_1379229_15	K11071
group9_bins.244_contig_1379229_16	K11070
group9_bins.244_contig_1379229_20	K02501
group9_bins.244_contig_1379229_21	K02500
group9_bins.244_contig_1379229_22	K01163
group9_bins.244_contig_1379229_23	K01181
group9_bins.244_contig_1379229_24	K01181
group9_bins.244_contig_1379229_25	K01737
group9_bins.244_contig_1379229_26	K01928
group9_bins.244_contig_1379229_27	K01921
group9_bins.244_contig_1379229_32	K03596
group9_bins.244_contig_1379229_35	K04075
group9_bins.244_contig_1379229_36	K02897
group9_bins.244_contig_1379230_2	K07133
group9_bins.244_contig_1379230_5	K19304
group9_bins.244_contig_1379230_7	K22278
group9_bins.244_contig_1379230_9	K06921
group9_bins.244_contig_1379231_2	K03526
group9_bins.244_contig_1379231_5	K16566
group9_bins.244_contig_1379233_1	K03177
group9_bins.244_contig_1379233_2	K02834
group9_bins.244_contig_1379233_3	K02519
group9_bins.244_contig_1379233_4	K02600
group9_bins.244_contig_1379233_5	K09748
group9_bins.244_contig_1379233_6	K01892
group9_bins.244_contig_1379233_9	K03574
group9_bins.244_contig_1379233_12	K03070
group9_bins.244_contig_1379233_13	K03100
group9_bins.244_contig_1379233_14	K03424
group9_bins.244_contig_1379233_16	K00791
group9_bins.244_contig_1379233_17	K06969
group9_bins.244_contig_1379234_3	K11744
group9_bins.244_contig_1379234_4	K01875
group9_bins.244_contig_1379234_5	K09807
group9_bins.244_contig_1379234_8	K03529
group9_bins.244_contig_1379234_11	K03544
group9_bins.244_contig_1379234_12	K01358
group9_bins.244_contig_1379234_13	K03545
group9_bins.244_contig_1379234_15	K02396
group9_bins.244_contig_1379234_16	K02397
group9_bins.244_contig_1379234_17	K13626
group9_bins.244_contig_1379234_18	K03563
group9_bins.244_contig_1379234_19	K14742
group9_bins.244_contig_1379234_20	K06925
group9_bins.244_contig_1379234_24	K02407
group9_bins.244_contig_1379234_25	K06603
group9_bins.244_contig_1379234_26	K02406
group9_bins.244_contig_1379234_27	K02406
group9_bins.244_contig_1379234_28	K01519
group9_bins.244_contig_1379234_32	K06881
group9_bins.244_contig_1379234_33	K04069
group9_bins.244_contig_1379234_35	K21636
group9_bins.244_contig_1379234_36	K07738
group9_bins.244_contig_1379234_37	K03820
group9_bins.244_contig_1379234_42	K02346
group9_bins.244_contig_1379234_46	K03439
group9_bins.244_contig_1379234_47	K01972
group9_bins.244_contig_1379234_50	K07462
group9_bins.244_contig_1379234_51	K03584
group9_bins.244_contig_1379234_52	K03077
group9_bins.244_contig_1379234_55	K03060
group9_bins.244_contig_1379234_56	K00791
group9_bins.244_contig_1379234_58	K01662
group9_bins.244_contig_1379234_59	K00796
group9_bins.244_contig_1379234_60	K18672
group9_bins.244_contig_1379234_62	K00997
group9_bins.244_contig_1379234_63	K09766
group9_bins.244_contig_1379234_64	K06173
group9_bins.244_contig_1379234_65	K04066
group9_bins.244_contig_1379234_66	K21929
group9_bins.244_contig_1379234_67	K03151
group9_bins.244_contig_1379234_69	K07718
group9_bins.244_contig_1379234_70	K07720
group9_bins.244_contig_1379234_71	K17318
group9_bins.244_contig_1379234_76	K01870
group9_bins.244_contig_1379234_87	K03664
group9_bins.244_contig_1379234_92	K02385
group9_bins.244_contig_1379234_93	K02556
group9_bins.244_contig_1379234_94	K02557
group9_bins.244_contig_1379234_95	K02415
group9_bins.244_contig_1379234_96	K02416
group9_bins.244_contig_1379234_97	K02417
group9_bins.244_contig_1379234_98	K02418
group9_bins.244_contig_1379234_99	K02419
group9_bins.244_contig_1379234_100	K02420
group9_bins.244_contig_1379234_101	K02421
group9_bins.244_contig_1379234_102	K02401
group9_bins.244_contig_1379234_103	K02400
group9_bins.244_contig_1379234_104	K02404
group9_bins.244_contig_1379234_105	K04562
group9_bins.244_contig_1379234_107	K02405
group9_bins.244_contig_1379234_108	K09749
group9_bins.244_contig_1379235_5	K05592
group9_bins.244_contig_1379235_6	K07736
group9_bins.244_contig_1379235_13	K01652
group9_bins.244_contig_1379235_14	K07478
group9_bins.244_contig_1379235_17	K01491
group9_bins.244_contig_1379235_18	K09007
group9_bins.244_contig_1379235_19	K06168
group9_bins.244_contig_1379235_20	K03321
group9_bins.244_contig_1379235_21	K02335
group9_bins.244_contig_1379235_22	K00859
group9_bins.244_contig_1379237_10	K19167
group9_bins.244_contig_1379237_14	K19092
group9_bins.244_contig_1379241_3	K07238
group9_bins.244_contig_1379241_4	K05349
group9_bins.244_contig_1379242_10	K06413
group9_bins.244_contig_1379242_11	K07482
group9_bins.244_contig_1379243_4	K07075
group9_bins.244_contig_1379244_2	K06921
group9_bins.244_contig_1379246_2	K02392
group9_bins.244_contig_1379246_3	K02395
group9_bins.244_contig_1379246_4	K01924
group9_bins.244_contig_1379246_7	K01704
group9_bins.244_contig_1379246_8	K01703
group9_bins.244_contig_1379246_10	K01811
group9_bins.244_contig_1379246_11	K00018
group9_bins.244_contig_1379246_13	K06941
group9_bins.244_contig_1379246_16	K08316
group9_bins.244_contig_1379246_18	K02990
group9_bins.244_contig_1379246_19	K03111
group9_bins.244_contig_1379246_20	K02963
group9_bins.244_contig_1379246_21	K02939
group9_bins.244_contig_1379246_22	K02314
group9_bins.244_contig_1379246_25	K03215
group9_bins.244_contig_1379246_30	K09775
group9_bins.244_contig_1379246_38	K22451
group9_bins.244_contig_1379246_41	K00176
group9_bins.244_contig_1379246_42	K00174
group9_bins.244_contig_1379246_43	K00175
group9_bins.244_contig_1379246_44	K00177
group9_bins.244_contig_1379247_1	K01006
group9_bins.244_contig_1379247_2	K06976
group9_bins.244_contig_1379247_3	K08974
group9_bins.244_contig_1379247_5	K09157
group9_bins.244_contig_1379247_8	K05776
group9_bins.244_contig_1379247_9	K09858
group9_bins.244_contig_1379247_10	K03218
group9_bins.244_contig_1379247_12	K03524
group9_bins.244_contig_1379247_13	K07816
group9_bins.244_contig_1379247_14	K01934
group9_bins.244_contig_1379247_18	K26937
group9_bins.244_contig_1379247_19	K01950
group9_bins.244_contig_1379247_22	K00179
group9_bins.244_contig_1379247_23	K00180
group9_bins.244_contig_1379247_24	K01912
group9_bins.244_contig_1379247_27	K03523
group9_bins.244_contig_1379247_33	K15460
group9_bins.244_contig_1379247_36	K04079
group9_bins.244_contig_1379248_5	K24131
group9_bins.244_contig_1379248_9	K03307
group9_bins.244_contig_1379248_11	K07035
group9_bins.244_contig_1379248_12	K10843
group9_bins.244_contig_1379248_15	K07566
group9_bins.244_contig_1379248_16	K16212
group9_bins.244_contig_1379248_17	K00937
group9_bins.244_contig_1379248_18	K01524
group9_bins.244_contig_1379248_20	K07391
group9_bins.244_contig_1379248_21	K07461
group9_bins.244_contig_1379248_22	K03654
group9_bins.244_contig_1379248_25	K09761
group9_bins.244_contig_1379248_26	K03797
group9_bins.244_contig_1379248_27	K04562
group9_bins.244_contig_1379248_28	K13292
group9_bins.244_contig_1379248_29	K06153
group9_bins.244_contig_1379248_31	K23997
group9_bins.244_contig_1379248_32	K03977
group9_bins.244_contig_1379248_35	K10240
group9_bins.244_contig_1379248_38	K07507
group9_bins.244_contig_1379248_42	K06959
group9_bins.244_contig_1379248_46	K00266
group9_bins.244_contig_1379248_47	K06298
group9_bins.244_contig_1379248_49	K01881
group9_bins.244_contig_1379248_52	K09770
group9_bins.244_contig_1379248_55	K03424
group9_bins.244_contig_1379248_56	K05540
group9_bins.244_contig_1379248_59	K07059
group9_bins.244_contig_1379248_63	K10907
group9_bins.244_contig_1379248_65	K09761
group9_bins.244_contig_1379248_68	K19689
group9_bins.244_contig_1379248_69	K07260
group9_bins.244_contig_1379248_71	K02203
group9_bins.244_contig_1379248_72	K09798
group9_bins.244_contig_1379248_73	K25706
group9_bins.244_contig_1379248_75	K08998
group9_bins.244_contig_1379248_79	K07444
group9_bins.244_contig_1379248_81	K01181
group9_bins.244_contig_1379248_83	K11176
group9_bins.244_contig_1379248_84	K01286
group9_bins.244_contig_1379248_86	K00602
group9_bins.244_contig_1379248_88	K01740
group9_bins.244_contig_1379248_89	K07316
group9_bins.244_contig_1379248_91	K03092
group9_bins.244_contig_1379248_93	K06023
group9_bins.244_contig_1379248_94	K02784
group9_bins.244_contig_1379248_95	K01356
group9_bins.244_contig_1379248_96	K02340
group9_bins.244_contig_1379248_103	K13993
group9_bins.244_contig_1379248_104	K04485
group9_bins.244_contig_1379248_105	K00640
group9_bins.244_contig_1379248_106	K02913
group9_bins.244_contig_1379248_107	K03073
group9_bins.244_contig_1379248_108	K02601
group9_bins.244_contig_1379248_109	K02867
group9_bins.244_contig_1379248_110	K02863
group9_bins.244_contig_1379248_111	K02864
group9_bins.244_contig_1379248_112	K02935
group9_bins.244_contig_1379248_113	K03043
group9_bins.244_contig_1379248_114	K03046
group9_bins.244_contig_1379248_115	K02950
group9_bins.244_contig_1379248_116	K02992
group9_bins.244_contig_1379248_117	K02358
group9_bins.244_contig_1379248_118	K02946
group9_bins.244_contig_1379248_119	K02906
group9_bins.244_contig_1379248_120	K02926
group9_bins.244_contig_1379248_121	K02892
group9_bins.244_contig_1379248_122	K02886
