gene	ko_id
group6_bins.106_contig_5179646_2	K00971
group6_bins.106_contig_5179646_3	K02377
group6_bins.106_contig_5179646_4	K01711
group6_bins.106_contig_5179646_6	K01613
group6_bins.106_contig_5179646_14	K03581
group6_bins.106_contig_5179646_17	K02990
group6_bins.106_contig_5179646_18	K02939
group6_bins.106_contig_5179646_19	K06402
group6_bins.106_contig_5179646_24	K00278
group6_bins.106_contig_5179646_26	K21402
group6_bins.106_contig_5179647_8	K07056
group6_bins.106_contig_5179648_5	K12132
group6_bins.106_contig_5179648_6	K20074
group6_bins.106_contig_5179649_5	K01624
group6_bins.106_contig_5179649_11	K02655
group6_bins.106_contig_5179650_2	K06941
group6_bins.106_contig_5179650_3	K00940
group6_bins.106_contig_5179650_12	K01928
group6_bins.106_contig_5179650_17	K02355
group6_bins.106_contig_5179650_25	K00873
group6_bins.106_contig_5179650_26	K00573
group6_bins.106_contig_5179650_27	K01990
group6_bins.106_contig_5179650_33	K00857
group6_bins.106_contig_5179650_35	K12132
group6_bins.106_contig_5179650_39	K01495
group6_bins.106_contig_5179650_43	K07317
group6_bins.106_contig_5179650_47	K09946
group6_bins.106_contig_5179650_49	K15519
group6_bins.106_contig_5179651_5	K22452
group6_bins.106_contig_5179651_6	K03924
group6_bins.106_contig_5179651_11	K06891
group6_bins.106_contig_5179651_13	K12132
group6_bins.106_contig_5179652_7	K02356
group6_bins.106_contig_5179652_8	K07175
group6_bins.106_contig_5179652_12	K03648
group6_bins.106_contig_5179652_14	K00175
group6_bins.106_contig_5179652_16	K01433
group6_bins.106_contig_5179652_19	K01485
group6_bins.106_contig_5179653_4	K02355
group6_bins.106_contig_5179653_8	K09117
group6_bins.106_contig_5179654_2	K07493
group6_bins.106_contig_5179654_3	K03043
group6_bins.106_contig_5179654_4	K03046
group6_bins.106_contig_5179654_8	K07317
group6_bins.106_contig_5179655_7	K03500
group6_bins.106_contig_5179655_9	K07058
group6_bins.106_contig_5179655_11	K02528
group6_bins.106_contig_5179655_13	K02963
group6_bins.106_contig_5179655_15	K02653
group6_bins.106_contig_5179655_16	K02669
group6_bins.106_contig_5179655_22	K03517
group6_bins.106_contig_5179655_23	K01091
group6_bins.106_contig_5179655_28	K07315
group6_bins.106_contig_5179655_30	K03431
group6_bins.106_contig_5179656_2	K13599
group6_bins.106_contig_5179656_10	K08602
group6_bins.106_contig_5179656_11	K01808
group6_bins.106_contig_5179656_12	K08309
group6_bins.106_contig_5179656_13	K01776
group6_bins.106_contig_5179656_15	K01737
group6_bins.106_contig_5179656_19	K03301
group6_bins.106_contig_5179656_27	K06959
group6_bins.106_contig_5179656_31	K06971
group6_bins.106_contig_5179656_32	K10026
group6_bins.106_contig_5179656_34	K03634
group6_bins.106_contig_5179656_39	K00858
group6_bins.106_contig_5179656_42	K00798
group6_bins.106_contig_5179656_45	K00869
