gene	ko_id
MEGAHIT-MetaBAT2-S938.43_contig_1391611_5	K03110
MEGAHIT-MetaBAT2-S938.43_contig_1391612_2	K26993
MEGAHIT-MetaBAT2-S938.43_contig_1391612_3	K26996
MEGAHIT-MetaBAT2-S938.43_contig_1391612_5	K03524
MEGAHIT-MetaBAT2-S938.43_contig_1391612_6	K03525
MEGAHIT-MetaBAT2-S938.43_contig_1391612_7	K13038
MEGAHIT-MetaBAT2-S938.43_contig_1391612_8	K00615
MEGAHIT-MetaBAT2-S938.43_contig_1391612_10	K01424
MEGAHIT-MetaBAT2-S938.43_contig_1391612_12	K02238
MEGAHIT-MetaBAT2-S938.43_contig_1391613_2	K14059
MEGAHIT-MetaBAT2-S938.43_contig_1391615_1	K04488
MEGAHIT-MetaBAT2-S938.43_contig_1391615_2	K04487
MEGAHIT-MetaBAT2-S938.43_contig_1391615_3	K22132
MEGAHIT-MetaBAT2-S938.43_contig_1391615_8	K20074
MEGAHIT-MetaBAT2-S938.43_contig_1391616_1	K06207
MEGAHIT-MetaBAT2-S938.43_contig_1391616_3	K02030
MEGAHIT-MetaBAT2-S938.43_contig_1391617_1	K00266
MEGAHIT-MetaBAT2-S938.43_contig_1391617_2	K00265
MEGAHIT-MetaBAT2-S938.43_contig_1391617_5	K18672
MEGAHIT-MetaBAT2-S938.43_contig_1391617_8	K00215
MEGAHIT-MetaBAT2-S938.43_contig_1391617_9	K01714
MEGAHIT-MetaBAT2-S938.43_contig_1391617_10	K00133
MEGAHIT-MetaBAT2-S938.43_contig_1391617_11	K07568
MEGAHIT-MetaBAT2-S938.43_contig_1391619_9	K04565
MEGAHIT-MetaBAT2-S938.43_contig_1391620_1	K04485
MEGAHIT-MetaBAT2-S938.43_contig_1391620_2	K01448
MEGAHIT-MetaBAT2-S938.43_contig_1391620_3	K02003
MEGAHIT-MetaBAT2-S938.43_contig_1391620_4	K02004
MEGAHIT-MetaBAT2-S938.43_contig_1391620_5	K02004
MEGAHIT-MetaBAT2-S938.43_contig_1391620_7	K02477
MEGAHIT-MetaBAT2-S938.43_contig_1391620_8	K07706
MEGAHIT-MetaBAT2-S938.43_contig_1391622_2	K05540
MEGAHIT-MetaBAT2-S938.43_contig_1391622_3	K00600
MEGAHIT-MetaBAT2-S938.43_contig_1391622_4	K07478
MEGAHIT-MetaBAT2-S938.43_contig_1391622_9	K01876
MEGAHIT-MetaBAT2-S938.43_contig_1391622_10	K02435
MEGAHIT-MetaBAT2-S938.43_contig_1391622_11	K02433
MEGAHIT-MetaBAT2-S938.43_contig_1391622_12	K02434
MEGAHIT-MetaBAT2-S938.43_contig_1391623_2	K07258
MEGAHIT-MetaBAT2-S938.43_contig_1391623_3	K01810
MEGAHIT-MetaBAT2-S938.43_contig_1391623_5	K07040
MEGAHIT-MetaBAT2-S938.43_contig_1391623_6	K02911
MEGAHIT-MetaBAT2-S938.43_contig_1391623_7	K03977
MEGAHIT-MetaBAT2-S938.43_contig_1391623_8	K08591
MEGAHIT-MetaBAT2-S938.43_contig_1391623_9	K02503
MEGAHIT-MetaBAT2-S938.43_contig_1391623_11	K02238
MEGAHIT-MetaBAT2-S938.43_contig_1391623_12	K02340
MEGAHIT-MetaBAT2-S938.43_contig_1391623_13	K05985
MEGAHIT-MetaBAT2-S938.43_contig_1391624_2	K00963
MEGAHIT-MetaBAT2-S938.43_contig_1391624_4	K04486
MEGAHIT-MetaBAT2-S938.43_contig_1391624_5	K07166
MEGAHIT-MetaBAT2-S938.43_contig_1391624_6	K09157
MEGAHIT-MetaBAT2-S938.43_contig_1391624_7	K07149
MEGAHIT-MetaBAT2-S938.43_contig_1391624_9	K01200
MEGAHIT-MetaBAT2-S938.43_contig_1391624_10	K01200
MEGAHIT-MetaBAT2-S938.43_contig_1391624_11	K01689
MEGAHIT-MetaBAT2-S938.43_contig_1391624_12	K03086
MEGAHIT-MetaBAT2-S938.43_contig_1391624_13	K02316
MEGAHIT-MetaBAT2-S938.43_contig_1391624_15	K02909
MEGAHIT-MetaBAT2-S938.43_contig_1391624_16	K07260
MEGAHIT-MetaBAT2-S938.43_contig_1391624_17	K01868
MEGAHIT-MetaBAT2-S938.43_contig_1391624_19	K07258
MEGAHIT-MetaBAT2-S938.43_contig_1391624_21	K03655
MEGAHIT-MetaBAT2-S938.43_contig_1391624_22	K07030
MEGAHIT-MetaBAT2-S938.43_contig_1391624_23	K06416
MEGAHIT-MetaBAT2-S938.43_contig_1391624_24	K09769
MEGAHIT-MetaBAT2-S938.43_contig_1391626_2	K00789
MEGAHIT-MetaBAT2-S938.43_contig_1391626_4	K18888
MEGAHIT-MetaBAT2-S938.43_contig_1391626_5	K18887
MEGAHIT-MetaBAT2-S938.43_contig_1391628_1	K03551
MEGAHIT-MetaBAT2-S938.43_contig_1391628_2	K03550
MEGAHIT-MetaBAT2-S938.43_contig_1391628_3	K01159
MEGAHIT-MetaBAT2-S938.43_contig_1391628_7	K01005
MEGAHIT-MetaBAT2-S938.43_contig_1391628_8	K01005
MEGAHIT-MetaBAT2-S938.43_contig_1391628_9	K08722
MEGAHIT-MetaBAT2-S938.43_contig_1391628_10	K25619
MEGAHIT-MetaBAT2-S938.43_contig_1391628_14	K25651
MEGAHIT-MetaBAT2-S938.43_contig_1391628_15	K21030
MEGAHIT-MetaBAT2-S938.43_contig_1391628_16	K05352
MEGAHIT-MetaBAT2-S938.43_contig_1391628_18	K23675
MEGAHIT-MetaBAT2-S938.43_contig_1391628_19	K23675
MEGAHIT-MetaBAT2-S938.43_contig_1391631_2	K09888
MEGAHIT-MetaBAT2-S938.43_contig_1391631_3	K08303
MEGAHIT-MetaBAT2-S938.43_contig_1391631_4	K01520
MEGAHIT-MetaBAT2-S938.43_contig_1391631_5	K03569
MEGAHIT-MetaBAT2-S938.43_contig_1391631_6	K03570
MEGAHIT-MetaBAT2-S938.43_contig_1391631_7	K03571
MEGAHIT-MetaBAT2-S938.43_contig_1391631_8	K05515
MEGAHIT-MetaBAT2-S938.43_contig_1391631_9	K03609
MEGAHIT-MetaBAT2-S938.43_contig_1391631_10	K01734
MEGAHIT-MetaBAT2-S938.43_contig_1391631_11	K01892
MEGAHIT-MetaBAT2-S938.43_contig_1391631_12	K01876
MEGAHIT-MetaBAT2-S938.43_contig_1391632_2	K03630
MEGAHIT-MetaBAT2-S938.43_contig_1391632_3	K03702
MEGAHIT-MetaBAT2-S938.43_contig_1391633_2	K03465
MEGAHIT-MetaBAT2-S938.43_contig_1391633_3	K00943
MEGAHIT-MetaBAT2-S938.43_contig_1391633_4	K01163
MEGAHIT-MetaBAT2-S938.43_contig_1391633_6	K03152
MEGAHIT-MetaBAT2-S938.43_contig_1391633_7	K01934
MEGAHIT-MetaBAT2-S938.43_contig_1391633_8	K07082
MEGAHIT-MetaBAT2-S938.43_contig_1391633_9	K08303
MEGAHIT-MetaBAT2-S938.43_contig_1391633_10	K01872
MEGAHIT-MetaBAT2-S938.43_contig_1391633_11	K01872
MEGAHIT-MetaBAT2-S938.43_contig_1391635_3	K07775
MEGAHIT-MetaBAT2-S938.43_contig_1391635_4	K01677
MEGAHIT-MetaBAT2-S938.43_contig_1391635_6	K01678
MEGAHIT-MetaBAT2-S938.43_contig_1391635_7	K19294
MEGAHIT-MetaBAT2-S938.43_contig_1391638_1	K00925
MEGAHIT-MetaBAT2-S938.43_contig_1391638_2	K27343
MEGAHIT-MetaBAT2-S938.43_contig_1391638_3	K04759
MEGAHIT-MetaBAT2-S938.43_contig_1391638_5	K23351
MEGAHIT-MetaBAT2-S938.43_contig_1391639_1	K06941
MEGAHIT-MetaBAT2-S938.43_contig_1391639_2	K20074
MEGAHIT-MetaBAT2-S938.43_contig_1391639_3	K12132
MEGAHIT-MetaBAT2-S938.43_contig_1391639_4	K06949
MEGAHIT-MetaBAT2-S938.43_contig_1391639_5	K00949
MEGAHIT-MetaBAT2-S938.43_contig_1391639_7	K03976
MEGAHIT-MetaBAT2-S938.43_contig_1391640_2	K02469
MEGAHIT-MetaBAT2-S938.43_contig_1391640_3	K02470
MEGAHIT-MetaBAT2-S938.43_contig_1391640_6	K24648
MEGAHIT-MetaBAT2-S938.43_contig_1391640_7	K03629
MEGAHIT-MetaBAT2-S938.43_contig_1391640_8	K14761
MEGAHIT-MetaBAT2-S938.43_contig_1391640_9	K02338
MEGAHIT-MetaBAT2-S938.43_contig_1391640_10	K02313
MEGAHIT-MetaBAT2-S938.43_contig_1391640_11	K02914
MEGAHIT-MetaBAT2-S938.43_contig_1391640_12	K03536
MEGAHIT-MetaBAT2-S938.43_contig_1391640_13	K08998
MEGAHIT-MetaBAT2-S938.43_contig_1391640_14	K03217
MEGAHIT-MetaBAT2-S938.43_contig_1391640_15	K06346
MEGAHIT-MetaBAT2-S938.43_contig_1391640_16	K03650
MEGAHIT-MetaBAT2-S938.43_contig_1391640_17	K03495
MEGAHIT-MetaBAT2-S938.43_contig_1391640_19	K03501
MEGAHIT-MetaBAT2-S938.43_contig_1391640_20	K03497
MEGAHIT-MetaBAT2-S938.43_contig_1391640_21	K03496
MEGAHIT-MetaBAT2-S938.43_contig_1391640_22	K03497
MEGAHIT-MetaBAT2-S938.43_contig_1391640_23	K01875
MEGAHIT-MetaBAT2-S938.43_contig_1391640_25	K00088
MEGAHIT-MetaBAT2-S938.43_contig_1391640_28	K03660
MEGAHIT-MetaBAT2-S938.43_contig_1391640_30	K01493
MEGAHIT-MetaBAT2-S938.43_contig_1391640_31	K25026
MEGAHIT-MetaBAT2-S938.43_contig_1391640_32	K02871
MEGAHIT-MetaBAT2-S938.43_contig_1391640_33	K02996
MEGAHIT-MetaBAT2-S938.43_contig_1391640_34	K03816
MEGAHIT-MetaBAT2-S938.43_contig_1391640_38	K00661
MEGAHIT-MetaBAT2-S938.43_contig_1391640_40	K04486
MEGAHIT-MetaBAT2-S938.43_contig_1391640_41	K26730
MEGAHIT-MetaBAT2-S938.43_contig_1391640_43	K01897
MEGAHIT-MetaBAT2-S938.43_contig_1391640_44	K01624
MEGAHIT-MetaBAT2-S938.43_contig_1391641_2	K18231
MEGAHIT-MetaBAT2-S938.43_contig_1391642_2	K00077
MEGAHIT-MetaBAT2-S938.43_contig_1391642_3	K06959
MEGAHIT-MetaBAT2-S938.43_contig_1391643_2	K07486
MEGAHIT-MetaBAT2-S938.43_contig_1391643_3	K00013
MEGAHIT-MetaBAT2-S938.43_contig_1391643_4	K00817
MEGAHIT-MetaBAT2-S938.43_contig_1391643_7	K02114
MEGAHIT-MetaBAT2-S938.43_contig_1391643_8	K02112
MEGAHIT-MetaBAT2-S938.43_contig_1391643_9	K02115
MEGAHIT-MetaBAT2-S938.43_contig_1391643_10	K02111
MEGAHIT-MetaBAT2-S938.43_contig_1391643_11	K02113
MEGAHIT-MetaBAT2-S938.43_contig_1391643_12	K02109
MEGAHIT-MetaBAT2-S938.43_contig_1391643_13	K02110
MEGAHIT-MetaBAT2-S938.43_contig_1391643_14	K02108
MEGAHIT-MetaBAT2-S938.43_contig_1391644_1	K07137
MEGAHIT-MetaBAT2-S938.43_contig_1391646_1	K18475
MEGAHIT-MetaBAT2-S938.43_contig_1391646_3	K03686
MEGAHIT-MetaBAT2-S938.43_contig_1391646_4	K04043
MEGAHIT-MetaBAT2-S938.43_contig_1391646_5	K03687
MEGAHIT-MetaBAT2-S938.43_contig_1391646_6	K03705
MEGAHIT-MetaBAT2-S938.43_contig_1391646_8	K02968
MEGAHIT-MetaBAT2-S938.43_contig_1391646_10	K02687
MEGAHIT-MetaBAT2-S938.43_contig_1391646_12	K03593
MEGAHIT-MetaBAT2-S938.43_contig_1391650_2	K09779
MEGAHIT-MetaBAT2-S938.43_contig_1391650_3	K05833
MEGAHIT-MetaBAT2-S938.43_contig_1391650_4	K05832
MEGAHIT-MetaBAT2-S938.43_contig_1391650_5	K01989
MEGAHIT-MetaBAT2-S938.43_contig_1391650_7	K20534
MEGAHIT-MetaBAT2-S938.43_contig_1391650_10	K15987
MEGAHIT-MetaBAT2-S938.43_contig_1391651_1	K21993
MEGAHIT-MetaBAT2-S938.43_contig_1391651_2	K11072
MEGAHIT-MetaBAT2-S938.43_contig_1391652_1	K01945
MEGAHIT-MetaBAT2-S938.43_contig_1391652_2	K00602
MEGAHIT-MetaBAT2-S938.43_contig_1391652_3	K11176
MEGAHIT-MetaBAT2-S938.43_contig_1391652_4	K11175
MEGAHIT-MetaBAT2-S938.43_contig_1391652_5	K01933
MEGAHIT-MetaBAT2-S938.43_contig_1391652_6	K00764
MEGAHIT-MetaBAT2-S938.43_contig_1391652_7	K01588
MEGAHIT-MetaBAT2-S938.43_contig_1391652_11	K06317
MEGAHIT-MetaBAT2-S938.43_contig_1391652_12	K03075
MEGAHIT-MetaBAT2-S938.43_contig_1391653_2	K07497
MEGAHIT-MetaBAT2-S938.43_contig_1391653_3	K02836
MEGAHIT-MetaBAT2-S938.43_contig_1391653_4	K15635
MEGAHIT-MetaBAT2-S938.43_contig_1391653_7	K02086
MEGAHIT-MetaBAT2-S938.43_contig_1391653_8	K02315
MEGAHIT-MetaBAT2-S938.43_contig_1391653_9	K07098
MEGAHIT-MetaBAT2-S938.43_contig_1391654_2	K01462
MEGAHIT-MetaBAT2-S938.43_contig_1391654_4	K26937
MEGAHIT-MetaBAT2-S938.43_contig_1391654_6	K01534
MEGAHIT-MetaBAT2-S938.43_contig_1391654_8	K00048
MEGAHIT-MetaBAT2-S938.43_contig_1391654_12	K02335
MEGAHIT-MetaBAT2-S938.43_contig_1391654_13	K21636
MEGAHIT-MetaBAT2-S938.43_contig_1391654_14	K04068
MEGAHIT-MetaBAT2-S938.43_contig_1391654_15	K06872
MEGAHIT-MetaBAT2-S938.43_contig_1391654_19	K06333
MEGAHIT-MetaBAT2-S938.43_contig_1391654_20	K06334
MEGAHIT-MetaBAT2-S938.43_contig_1391654_21	K04072
MEGAHIT-MetaBAT2-S938.43_contig_1391654_23	K06158
MEGAHIT-MetaBAT2-S938.43_contig_1391655_3	K01928
MEGAHIT-MetaBAT2-S938.43_contig_1391659_2	K00956
MEGAHIT-MetaBAT2-S938.43_contig_1391659_3	K00957
MEGAHIT-MetaBAT2-S938.43_contig_1391659_4	K00395
MEGAHIT-MetaBAT2-S938.43_contig_1391659_5	K00394
MEGAHIT-MetaBAT2-S938.43_contig_1391659_6	K00384
MEGAHIT-MetaBAT2-S938.43_contig_1391659_7	K21140
MEGAHIT-MetaBAT2-S938.43_contig_1391659_8	K21029
MEGAHIT-MetaBAT2-S938.43_contig_1391659_9	K03154
MEGAHIT-MetaBAT2-S938.43_contig_1391659_11	K04085
MEGAHIT-MetaBAT2-S938.43_contig_1391659_12	K00385
MEGAHIT-MetaBAT2-S938.43_contig_1391659_13	K01740
MEGAHIT-MetaBAT2-S938.43_contig_1391659_15	K01845
MEGAHIT-MetaBAT2-S938.43_contig_1391659_16	K01698
MEGAHIT-MetaBAT2-S938.43_contig_1391659_17	K13542
MEGAHIT-MetaBAT2-S938.43_contig_1391659_18	K01749
MEGAHIT-MetaBAT2-S938.43_contig_1391659_19	K24866
MEGAHIT-MetaBAT2-S938.43_contig_1391659_20	K02492
MEGAHIT-MetaBAT2-S938.43_contig_1391659_21	K02045
MEGAHIT-MetaBAT2-S938.43_contig_1391659_22	K02047
MEGAHIT-MetaBAT2-S938.43_contig_1391659_23	K02046
MEGAHIT-MetaBAT2-S938.43_contig_1391659_24	K23163
MEGAHIT-MetaBAT2-S938.43_contig_1391659_25	K07139
MEGAHIT-MetaBAT2-S938.43_contig_1391660_1	K03100
MEGAHIT-MetaBAT2-S938.43_contig_1391660_2	K03100
MEGAHIT-MetaBAT2-S938.43_contig_1391660_3	K02884
MEGAHIT-MetaBAT2-S938.43_contig_1391660_4	K06180
MEGAHIT-MetaBAT2-S938.43_contig_1391660_5	K03101
MEGAHIT-MetaBAT2-S938.43_contig_1391660_6	K01870
MEGAHIT-MetaBAT2-S938.43_contig_1391660_7	K04074
MEGAHIT-MetaBAT2-S938.43_contig_1391660_9	K09772
MEGAHIT-MetaBAT2-S938.43_contig_1391660_10	K06997
MEGAHIT-MetaBAT2-S938.43_contig_1391661_1	K07137
MEGAHIT-MetaBAT2-S938.43_contig_1391661_3	K01176
MEGAHIT-MetaBAT2-S938.43_contig_1391664_1	K07029
MEGAHIT-MetaBAT2-S938.43_contig_1391664_4	K00882
MEGAHIT-MetaBAT2-S938.43_contig_1391664_5	K02770
MEGAHIT-MetaBAT2-S938.43_contig_1391668_3	K01687
MEGAHIT-MetaBAT2-S938.43_contig_1391669_2	K01926
MEGAHIT-MetaBAT2-S938.43_contig_1391669_3	K00031
MEGAHIT-MetaBAT2-S938.43_contig_1391670_4	K04070
MEGAHIT-MetaBAT2-S938.43_contig_1391671_2	K19405
MEGAHIT-MetaBAT2-S938.43_contig_1391671_3	K19411
MEGAHIT-MetaBAT2-S938.43_contig_1391672_3	K23393
MEGAHIT-MetaBAT2-S938.43_contig_1391672_4	K07009
MEGAHIT-MetaBAT2-S938.43_contig_1391672_7	K19420
MEGAHIT-MetaBAT2-S938.43_contig_1391672_8	K01005
MEGAHIT-MetaBAT2-S938.43_contig_1391672_13	K07238
MEGAHIT-MetaBAT2-S938.43_contig_1391672_15	K02355
MEGAHIT-MetaBAT2-S938.43_contig_1391672_16	K01207
MEGAHIT-MetaBAT2-S938.43_contig_1391672_19	K00831
MEGAHIT-MetaBAT2-S938.43_contig_1391672_20	K01591
MEGAHIT-MetaBAT2-S938.43_contig_1391672_21	K00762
MEGAHIT-MetaBAT2-S938.43_contig_1391672_22	K01465
MEGAHIT-MetaBAT2-S938.43_contig_1391672_26	K06421
MEGAHIT-MetaBAT2-S938.43_contig_1391672_28	K01785
MEGAHIT-MetaBAT2-S938.43_contig_1391672_30	K01784
MEGAHIT-MetaBAT2-S938.43_contig_1391672_32	K11104
MEGAHIT-MetaBAT2-S938.43_contig_1391673_2	K03530
MEGAHIT-MetaBAT2-S938.43_contig_1391673_3	K04762
MEGAHIT-MetaBAT2-S938.43_contig_1391673_7	K07571
MEGAHIT-MetaBAT2-S938.43_contig_1391673_8	K05808
MEGAHIT-MetaBAT2-S938.43_contig_1391673_9	K07444
MEGAHIT-MetaBAT2-S938.43_contig_1391673_10	K04078
MEGAHIT-MetaBAT2-S938.43_contig_1391673_11	K04077
MEGAHIT-MetaBAT2-S938.43_contig_1391673_13	K00057
MEGAHIT-MetaBAT2-S938.43_contig_1391673_19	K10907
MEGAHIT-MetaBAT2-S938.43_contig_1391673_20	K00919
MEGAHIT-MetaBAT2-S938.43_contig_1391673_21	K06387
MEGAHIT-MetaBAT2-S938.43_contig_1391674_4	K26937
MEGAHIT-MetaBAT2-S938.43_contig_1391677_2	K13280
MEGAHIT-MetaBAT2-S938.43_contig_1391677_3	K11928
MEGAHIT-MetaBAT2-S938.43_contig_1391677_4	K22441
MEGAHIT-MetaBAT2-S938.43_contig_1391677_8	K06950
MEGAHIT-MetaBAT2-S938.43_contig_1391677_10	K19302
MEGAHIT-MetaBAT2-S938.43_contig_1391677_12	K19221
MEGAHIT-MetaBAT2-S938.43_contig_1391677_14	K02946
MEGAHIT-MetaBAT2-S938.43_contig_1391677_15	K02906
MEGAHIT-MetaBAT2-S938.43_contig_1391677_16	K02926
MEGAHIT-MetaBAT2-S938.43_contig_1391677_17	K02892
MEGAHIT-MetaBAT2-S938.43_contig_1391677_18	K02886
MEGAHIT-MetaBAT2-S938.43_contig_1391677_19	K02965
MEGAHIT-MetaBAT2-S938.43_contig_1391679_2	K04041
MEGAHIT-MetaBAT2-S938.43_contig_1391679_4	K00549
MEGAHIT-MetaBAT2-S938.43_contig_1391679_6	K01142
MEGAHIT-MetaBAT2-S938.43_contig_1391679_10	K09765
MEGAHIT-MetaBAT2-S938.43_contig_1391679_11	K01091
MEGAHIT-MetaBAT2-S938.43_contig_1391679_12	K01880
MEGAHIT-MetaBAT2-S938.43_contig_1391681_2	K15771
MEGAHIT-MetaBAT2-S938.43_contig_1391681_3	K15772
MEGAHIT-MetaBAT2-S938.43_contig_1391681_5	K06382
MEGAHIT-MetaBAT2-S938.43_contig_1391681_6	K03429
MEGAHIT-MetaBAT2-S938.43_contig_1391681_7	K18346
MEGAHIT-MetaBAT2-S938.43_contig_1391681_10	K06406
MEGAHIT-MetaBAT2-S938.43_contig_1391681_13	K03218
MEGAHIT-MetaBAT2-S938.43_contig_1391681_15	K01783
MEGAHIT-MetaBAT2-S938.43_contig_1391683_3	K18120
MEGAHIT-MetaBAT2-S938.43_contig_1391683_4	K01992
MEGAHIT-MetaBAT2-S938.43_contig_1391684_12	K14188
MEGAHIT-MetaBAT2-S938.43_contig_1391684_13	K19294
MEGAHIT-MetaBAT2-S938.43_contig_1391685_3	K07775
MEGAHIT-MetaBAT2-S938.43_contig_1391685_5	K06283
MEGAHIT-MetaBAT2-S938.43_contig_1391685_6	K07098
MEGAHIT-MetaBAT2-S938.43_contig_1391685_8	K00297
MEGAHIT-MetaBAT2-S938.43_contig_1391685_10	K00548
MEGAHIT-MetaBAT2-S938.43_contig_1391685_12	K00820
MEGAHIT-MetaBAT2-S938.43_contig_1391685_15	K03070
MEGAHIT-MetaBAT2-S938.43_contig_1391685_17	K02528
MEGAHIT-MetaBAT2-S938.43_contig_1391685_18	K11392
MEGAHIT-MetaBAT2-S938.43_contig_1391685_19	K01448
MEGAHIT-MetaBAT2-S938.43_contig_1391685_21	K19824
MEGAHIT-MetaBAT2-S938.43_contig_1391686_3	K01449
MEGAHIT-MetaBAT2-S938.43_contig_1391686_6	K02837
MEGAHIT-MetaBAT2-S938.43_contig_1391686_7	K05601
MEGAHIT-MetaBAT2-S938.43_contig_1391687_3	K06295
MEGAHIT-MetaBAT2-S938.43_contig_1391687_6	K09816
MEGAHIT-MetaBAT2-S938.43_contig_1391687_14	K20509
MEGAHIT-MetaBAT2-S938.43_contig_1391687_15	K23352
MEGAHIT-MetaBAT2-S938.43_contig_1391687_16	K06398
MEGAHIT-MetaBAT2-S938.43_contig_1391688_3	K06215
MEGAHIT-MetaBAT2-S938.43_contig_1391688_4	K08681
MEGAHIT-MetaBAT2-S938.43_contig_1391688_6	K04759
MEGAHIT-MetaBAT2-S938.43_contig_1391688_7	K07301
MEGAHIT-MetaBAT2-S938.43_contig_1391689_2	K04751
MEGAHIT-MetaBAT2-S938.43_contig_1391689_3	K18697
MEGAHIT-MetaBAT2-S938.43_contig_1391689_4	K03320
MEGAHIT-MetaBAT2-S938.43_contig_1391690_1	K00930
MEGAHIT-MetaBAT2-S938.43_contig_1391690_2	K22477
MEGAHIT-MetaBAT2-S938.43_contig_1391690_3	K00821
MEGAHIT-MetaBAT2-S938.43_contig_1391690_4	K00611
MEGAHIT-MetaBAT2-S938.43_contig_1391690_5	K03517
MEGAHIT-MetaBAT2-S938.43_contig_1391692_3	K02963
MEGAHIT-MetaBAT2-S938.43_contig_1391692_4	K03111
MEGAHIT-MetaBAT2-S938.43_contig_1391692_5	K02990
MEGAHIT-MetaBAT2-S938.43_contig_1391692_6	K11145
MEGAHIT-MetaBAT2-S938.43_contig_1391692_7	K03979
MEGAHIT-MetaBAT2-S938.43_contig_1391692_9	K02899
MEGAHIT-MetaBAT2-S938.43_contig_1391692_10	K07584
MEGAHIT-MetaBAT2-S938.43_contig_1391692_11	K02888
MEGAHIT-MetaBAT2-S938.43_contig_1391692_12	K01491
MEGAHIT-MetaBAT2-S938.43_contig_1391692_13	K13292
MEGAHIT-MetaBAT2-S938.43_contig_1391696_1	K03657
MEGAHIT-MetaBAT2-S938.43_contig_1391696_3	K17472
MEGAHIT-MetaBAT2-S938.43_contig_1391696_4	K26365
MEGAHIT-MetaBAT2-S938.43_contig_1391697_1	K04095
MEGAHIT-MetaBAT2-S938.43_contig_1391697_3	K05810
MEGAHIT-MetaBAT2-S938.43_contig_1391699_3	K00266
MEGAHIT-MetaBAT2-S938.43_contig_1391699_6	K01005
MEGAHIT-MetaBAT2-S938.43_contig_1391699_7	K08600
MEGAHIT-MetaBAT2-S938.43_contig_1391699_9	K01693
MEGAHIT-MetaBAT2-S938.43_contig_1391701_3	K00784
MEGAHIT-MetaBAT2-S938.43_contig_1391701_4	K00657
MEGAHIT-MetaBAT2-S938.43_contig_1391701_5	K07124
MEGAHIT-MetaBAT2-S938.43_contig_1391701_8	K03671
MEGAHIT-MetaBAT2-S938.43_contig_1391701_11	K07482
MEGAHIT-MetaBAT2-S938.43_contig_1391703_3	K14415
MEGAHIT-MetaBAT2-S938.43_contig_1391705_5	K00700
MEGAHIT-MetaBAT2-S938.43_contig_1391706_1	K03569
MEGAHIT-MetaBAT2-S938.43_contig_1391706_2	K02242
MEGAHIT-MetaBAT2-S938.43_contig_1391706_3	K03581
MEGAHIT-MetaBAT2-S938.43_contig_1391706_6	K06410
MEGAHIT-MetaBAT2-S938.43_contig_1391706_7	K06411
MEGAHIT-MetaBAT2-S938.43_contig_1391706_9	K00991
MEGAHIT-MetaBAT2-S938.43_contig_1391707_2	K01885
MEGAHIT-MetaBAT2-S938.43_contig_1391707_4	K18888
MEGAHIT-MetaBAT2-S938.43_contig_1391708_3	K03091
MEGAHIT-MetaBAT2-S938.43_contig_1391708_4	K26937
MEGAHIT-MetaBAT2-S938.43_contig_1391708_5	K04095
MEGAHIT-MetaBAT2-S938.43_contig_1391710_2	K02237
MEGAHIT-MetaBAT2-S938.43_contig_1391711_2	K01613
MEGAHIT-MetaBAT2-S938.43_contig_1391711_8	K00980
MEGAHIT-MetaBAT2-S938.43_contig_1391712_2	K09691
MEGAHIT-MetaBAT2-S938.43_contig_1391712_3	K09692
MEGAHIT-MetaBAT2-S938.43_contig_1391713_2	K09458
MEGAHIT-MetaBAT2-S938.43_contig_1391713_4	K07107
MEGAHIT-MetaBAT2-S938.43_contig_1391713_5	K23242
MEGAHIT-MetaBAT2-S938.43_contig_1391714_3	K08309
MEGAHIT-MetaBAT2-S938.43_contig_1391714_4	K07566
MEGAHIT-MetaBAT2-S938.43_contig_1391714_5	K02835
MEGAHIT-MetaBAT2-S938.43_contig_1391716_1	K06405
MEGAHIT-MetaBAT2-S938.43_contig_1391716_2	K04487
MEGAHIT-MetaBAT2-S938.43_contig_1391716_3	K03151
MEGAHIT-MetaBAT2-S938.43_contig_1391716_4	K08600
MEGAHIT-MetaBAT2-S938.43_contig_1391716_7	K03043
MEGAHIT-MetaBAT2-S938.43_contig_1391716_8	K03046
MEGAHIT-MetaBAT2-S938.43_contig_1391716_9	K02950
MEGAHIT-MetaBAT2-S938.43_contig_1391716_10	K02992
MEGAHIT-MetaBAT2-S938.43_contig_1391716_11	K02355
MEGAHIT-MetaBAT2-S938.43_contig_1391716_12	K02358
MEGAHIT-MetaBAT2-S938.43_contig_1391717_1	K01537
MEGAHIT-MetaBAT2-S938.43_contig_1391718_2	K06909
MEGAHIT-MetaBAT2-S938.43_contig_1391718_3	K07474
MEGAHIT-MetaBAT2-S938.43_contig_1391718_4	K06408
MEGAHIT-MetaBAT2-S938.43_contig_1391718_6	K07341
MEGAHIT-MetaBAT2-S938.43_contig_1391718_8	K06374
MEGAHIT-MetaBAT2-S938.43_contig_1391718_9	K06373
MEGAHIT-MetaBAT2-S938.43_contig_1391720_1	K10206
MEGAHIT-MetaBAT2-S938.43_contig_1391720_2	K01937
MEGAHIT-MetaBAT2-S938.43_contig_1391720_3	K01955
MEGAHIT-MetaBAT2-S938.43_contig_1391720_4	K01956
MEGAHIT-MetaBAT2-S938.43_contig_1391720_6	K01915
MEGAHIT-MetaBAT2-S938.43_contig_1391720_7	K03320
MEGAHIT-MetaBAT2-S938.43_contig_1391721_2	K00850
MEGAHIT-MetaBAT2-S938.43_contig_1391722_1	K03572
MEGAHIT-MetaBAT2-S938.43_contig_1391722_2	K03555
