gene	ko_id
959_SemiBin_129_contig_894490_15	K06374
959_SemiBin_129_contig_894490_16	K06373
959_SemiBin_129_contig_894490_18	K07273
959_SemiBin_129_contig_894491_3	K06871
959_SemiBin_129_contig_894491_5	K01585
959_SemiBin_129_contig_894491_6	K09768
959_SemiBin_129_contig_894492_3	K06158
959_SemiBin_129_contig_894492_5	K01046
959_SemiBin_129_contig_894492_6	K03569
959_SemiBin_129_contig_894492_7	K02242
959_SemiBin_129_contig_894492_8	K03581
959_SemiBin_129_contig_894492_10	K06410
959_SemiBin_129_contig_894492_11	K06411
959_SemiBin_129_contig_894492_13	K01740
959_SemiBin_129_contig_894492_15	K01770
959_SemiBin_129_contig_894492_18	K06379
959_SemiBin_129_contig_894492_20	K11754
959_SemiBin_129_contig_894492_21	K07056
959_SemiBin_129_contig_894492_22	K15460
959_SemiBin_129_contig_894492_26	K07095
959_SemiBin_129_contig_894492_30	K00147
959_SemiBin_129_contig_894492_31	K00931
959_SemiBin_129_contig_894492_32	K06941
959_SemiBin_129_contig_894492_33	K00868
959_SemiBin_129_contig_894492_36	K00375
959_SemiBin_129_contig_894492_39	K18887
959_SemiBin_129_contig_894492_40	K18888
959_SemiBin_129_contig_894492_41	K11068
959_SemiBin_129_contig_894492_42	K00789
959_SemiBin_129_contig_894492_44	K02004
959_SemiBin_129_contig_894492_46	K07729
959_SemiBin_129_contig_894492_47	K00767
959_SemiBin_129_contig_894492_48	K00278
959_SemiBin_129_contig_894492_49	K03665
959_SemiBin_129_contig_894492_50	K03088
959_SemiBin_129_contig_894492_53	K01817
959_SemiBin_129_contig_894493_2	K14340
959_SemiBin_129_contig_894493_10	K07023
959_SemiBin_129_contig_894493_13	K04771
959_SemiBin_129_contig_894493_14	K03708
959_SemiBin_129_contig_894493_15	K19411
959_SemiBin_129_contig_894494_5	K00558
959_SemiBin_129_contig_894494_6	K06223
959_SemiBin_129_contig_894494_18	K02172
959_SemiBin_129_contig_894494_19	K02171
959_SemiBin_129_contig_894495_4	K00682
959_SemiBin_129_contig_894496_1	K04488
959_SemiBin_129_contig_894496_2	K04487
959_SemiBin_129_contig_894496_3	K22132
959_SemiBin_129_contig_894496_8	K20074
959_SemiBin_129_contig_894496_10	K01962
959_SemiBin_129_contig_894496_11	K01963
959_SemiBin_129_contig_894497_4	K13292
959_SemiBin_129_contig_894497_5	K01491
959_SemiBin_129_contig_894497_6	K02888
959_SemiBin_129_contig_894497_7	K07584
959_SemiBin_129_contig_894497_8	K02899
959_SemiBin_129_contig_894497_10	K03979
959_SemiBin_129_contig_894497_11	K11145
959_SemiBin_129_contig_894497_12	K02990
959_SemiBin_129_contig_894497_13	K03111
959_SemiBin_129_contig_894497_14	K02963
959_SemiBin_129_contig_894497_17	K18189
959_SemiBin_129_contig_894497_19	K09777
959_SemiBin_129_contig_894497_20	K00942
959_SemiBin_129_contig_894497_21	K03060
959_SemiBin_129_contig_894497_22	K04066
959_SemiBin_129_contig_894497_23	K01462
959_SemiBin_129_contig_894497_24	K00604
959_SemiBin_129_contig_894497_25	K06973
959_SemiBin_129_contig_894497_26	K03500
959_SemiBin_129_contig_894497_27	K06941
959_SemiBin_129_contig_894497_28	K20074
959_SemiBin_129_contig_894497_29	K12132
959_SemiBin_129_contig_894497_30	K06949
959_SemiBin_129_contig_894497_31	K00949
959_SemiBin_129_contig_894497_33	K03976
959_SemiBin_129_contig_894498_2	K07284
959_SemiBin_129_contig_894498_3	K07284
959_SemiBin_129_contig_894498_6	K01200
959_SemiBin_129_contig_894499_2	K03324
959_SemiBin_129_contig_894499_3	K02039
959_SemiBin_129_contig_894499_4	K02036
959_SemiBin_129_contig_894499_5	K02038
959_SemiBin_129_contig_894499_6	K02037
959_SemiBin_129_contig_894499_7	K02040
959_SemiBin_129_contig_894500_2	K02478
959_SemiBin_129_contig_894500_4	K05337
959_SemiBin_129_contig_894500_5	K05601
959_SemiBin_129_contig_894500_7	K03734
959_SemiBin_129_contig_894500_10	K03615
959_SemiBin_129_contig_894500_11	K03614
959_SemiBin_129_contig_894500_12	K03612
959_SemiBin_129_contig_894501_5	K03925
959_SemiBin_129_contig_894501_6	K03438
959_SemiBin_129_contig_894501_8	K03586
959_SemiBin_129_contig_894501_9	K08384
959_SemiBin_129_contig_894501_11	K01000
959_SemiBin_129_contig_894501_12	K03588
959_SemiBin_129_contig_894501_13	K02563
959_SemiBin_129_contig_894501_14	K00790
959_SemiBin_129_contig_894501_15	K03589
959_SemiBin_129_contig_894501_16	K03531
959_SemiBin_129_contig_894501_17	K00606
959_SemiBin_129_contig_894501_18	K01918
959_SemiBin_129_contig_894501_19	K04769
959_SemiBin_129_contig_894501_20	K19091
959_SemiBin_129_contig_894501_22	K19075
959_SemiBin_129_contig_894501_23	K19090
959_SemiBin_129_contig_894501_24	K07012
959_SemiBin_129_contig_894501_25	K07464
959_SemiBin_129_contig_894501_26	K15342
959_SemiBin_129_contig_894501_27	K09951
959_SemiBin_129_contig_894502_3	K21993
959_SemiBin_129_contig_894502_4	K07139
959_SemiBin_129_contig_894502_9	K26937
959_SemiBin_129_contig_894502_13	K07137
959_SemiBin_129_contig_894502_15	K16898
959_SemiBin_129_contig_894502_16	K16899
959_SemiBin_129_contig_894502_17	K06387
959_SemiBin_129_contig_894502_18	K00919
959_SemiBin_129_contig_894502_19	K10907
959_SemiBin_129_contig_894502_25	K00057
959_SemiBin_129_contig_894502_26	K02050
959_SemiBin_129_contig_894502_27	K02049
959_SemiBin_129_contig_894502_28	K15553
959_SemiBin_129_contig_894503_3	K11621
959_SemiBin_129_contig_894503_7	K14170
959_SemiBin_129_contig_894503_8	K01736
959_SemiBin_129_contig_894503_9	K00800
959_SemiBin_129_contig_894503_10	K01735
959_SemiBin_129_contig_894503_11	K04517
959_SemiBin_129_contig_894503_12	K03856
959_SemiBin_129_contig_894503_13	K00891
959_SemiBin_129_contig_894503_15	K02078
959_SemiBin_129_contig_894503_16	K01881
959_SemiBin_129_contig_894503_17	K00651
959_SemiBin_129_contig_894503_18	K21903
959_SemiBin_129_contig_894503_19	K01534
959_SemiBin_129_contig_894503_20	K00053
959_SemiBin_129_contig_894503_21	K01653
959_SemiBin_129_contig_894503_22	K01652
959_SemiBin_129_contig_894503_23	K02343
959_SemiBin_129_contig_894503_24	K09747
959_SemiBin_129_contig_894503_25	K06187
959_SemiBin_129_contig_894503_26	K03664
959_SemiBin_129_contig_894504_2	K07636
959_SemiBin_129_contig_894504_3	K02483
959_SemiBin_129_contig_894504_4	K03811
959_SemiBin_129_contig_894504_7	K06333
959_SemiBin_129_contig_894504_9	K06400
959_SemiBin_129_contig_894504_14	K21745
959_SemiBin_129_contig_894504_17	K01607
959_SemiBin_129_contig_894505_2	K07484
959_SemiBin_129_contig_894506_1	K01835
959_SemiBin_129_contig_894506_4	K18843
959_SemiBin_129_contig_894506_8	K06384
959_SemiBin_129_contig_894506_9	K00286
959_SemiBin_129_contig_894506_14	K18697
959_SemiBin_129_contig_894506_16	K01005
959_SemiBin_129_contig_894506_17	K08722
959_SemiBin_129_contig_894506_22	K25651
959_SemiBin_129_contig_894506_23	K21030
959_SemiBin_129_contig_894506_24	K05352
959_SemiBin_129_contig_894506_26	K23675
959_SemiBin_129_contig_894506_27	K01495
959_SemiBin_129_contig_894506_28	K06950
959_SemiBin_129_contig_894506_29	K00796
959_SemiBin_129_contig_894506_30	K13940
959_SemiBin_129_contig_894506_31	K00287
959_SemiBin_129_contig_894506_34	K07079
959_SemiBin_129_contig_894506_35	K03442
959_SemiBin_129_contig_894506_38	K09125
959_SemiBin_129_contig_894506_41	K01754
959_SemiBin_129_contig_894506_42	K09022
959_SemiBin_129_contig_894506_48	K15987
959_SemiBin_129_contig_894507_2	K02469
959_SemiBin_129_contig_894507_5	K01992
959_SemiBin_129_contig_894507_11	K09888
959_SemiBin_129_contig_894507_12	K08303
959_SemiBin_129_contig_894507_13	K01520
959_SemiBin_129_contig_894507_14	K03569
959_SemiBin_129_contig_894507_15	K03570
959_SemiBin_129_contig_894507_16	K03571
959_SemiBin_129_contig_894507_17	K05515
959_SemiBin_129_contig_894507_18	K23876
959_SemiBin_129_contig_894507_21	K12999
959_SemiBin_129_contig_894507_23	K03737
959_SemiBin_129_contig_894507_24	K03699
959_SemiBin_129_contig_894507_27	K12410
959_SemiBin_129_contig_894507_28	K00016
959_SemiBin_129_contig_894507_31	K21064
959_SemiBin_129_contig_894507_33	K03660
959_SemiBin_129_contig_894507_36	K01952
959_SemiBin_129_contig_894507_38	K00088
959_SemiBin_129_contig_894507_40	K00661
959_SemiBin_129_contig_894507_41	K00957
959_SemiBin_129_contig_894507_42	K00955
959_SemiBin_129_contig_894507_44	K07240
959_SemiBin_129_contig_894507_46	K25026
959_SemiBin_129_contig_894507_47	K02871
959_SemiBin_129_contig_894507_48	K02996
959_SemiBin_129_contig_894507_55	K07318
959_SemiBin_129_contig_894507_56	K06223
959_SemiBin_129_contig_894507_63	K14058
959_SemiBin_129_contig_894508_2	K20074
959_SemiBin_129_contig_894508_4	K01448
959_SemiBin_129_contig_894508_6	K07271
959_SemiBin_129_contig_894508_7	K07271
959_SemiBin_129_contig_894509_3	K01810
959_SemiBin_129_contig_894509_4	K07258
959_SemiBin_129_contig_894509_6	K01738
959_SemiBin_129_contig_894509_7	K01740
959_SemiBin_129_contig_894509_10	K03671
959_SemiBin_129_contig_894509_13	K07124
959_SemiBin_129_contig_894509_14	K00657
959_SemiBin_129_contig_894509_19	K26606
959_SemiBin_129_contig_894509_20	K26605
959_SemiBin_129_contig_894509_21	K01448
959_SemiBin_129_contig_894509_24	K02028
959_SemiBin_129_contig_894509_25	K02029
959_SemiBin_129_contig_894509_26	K02030
959_SemiBin_129_contig_894510_2	K19411
959_SemiBin_129_contig_894510_3	K19405
959_SemiBin_129_contig_894510_4	K03696
959_SemiBin_129_contig_894510_5	K00048
959_SemiBin_129_contig_894510_7	K26937
959_SemiBin_129_contig_894512_1	K07738
959_SemiBin_129_contig_894512_2	K03469
959_SemiBin_129_contig_894512_3	K12574
959_SemiBin_129_contig_894512_4	K22927
959_SemiBin_129_contig_894512_5	K02939
959_SemiBin_129_contig_894512_6	K02314
959_SemiBin_129_contig_894512_7	K04075
959_SemiBin_129_contig_894512_8	K00760
959_SemiBin_129_contig_894512_9	K03798
959_SemiBin_129_contig_894512_10	K03701
959_SemiBin_129_contig_894512_11	K03465
959_SemiBin_129_contig_894512_12	K00943
959_SemiBin_129_contig_894512_13	K01163
959_SemiBin_129_contig_894512_15	K03152
959_SemiBin_129_contig_894512_16	K01934
959_SemiBin_129_contig_894512_17	K07082
959_SemiBin_129_contig_894512_18	K08303
959_SemiBin_129_contig_894512_19	K01872
959_SemiBin_129_contig_894512_20	K02902
959_SemiBin_129_contig_894512_22	K05896
959_SemiBin_129_contig_894512_23	K06024
959_SemiBin_129_contig_894512_26	K07258
959_SemiBin_129_contig_894512_27	K06178
959_SemiBin_129_contig_894512_30	K23351
959_SemiBin_129_contig_894512_32	K04758
959_SemiBin_129_contig_894512_33	K04759
959_SemiBin_129_contig_894512_34	K27343
959_SemiBin_129_contig_894512_35	K00925
959_SemiBin_129_contig_894512_36	K09779
959_SemiBin_129_contig_894512_38	K01885
959_SemiBin_129_contig_894512_40	K18888
959_SemiBin_129_contig_894513_1	K02358
959_SemiBin_129_contig_894513_2	K02355
959_SemiBin_129_contig_894514_2	K25232
959_SemiBin_129_contig_894514_5	K03070
959_SemiBin_129_contig_894514_8	K00820
959_SemiBin_129_contig_894515_8	K09816
959_SemiBin_129_contig_894515_11	K06295
959_SemiBin_129_contig_894515_14	K06023
959_SemiBin_129_contig_894515_15	K00075
959_SemiBin_129_contig_894515_16	K06958
959_SemiBin_129_contig_894515_17	K09762
959_SemiBin_129_contig_894515_18	K03602
959_SemiBin_129_contig_894515_19	K13789
959_SemiBin_129_contig_894515_20	K01662
959_SemiBin_129_contig_894515_21	K06442
959_SemiBin_129_contig_894515_22	K00858
959_SemiBin_129_contig_894515_23	K03402
959_SemiBin_129_contig_894515_24	K03631
959_SemiBin_129_contig_894515_25	K07462
959_SemiBin_129_contig_894515_26	K01139
959_SemiBin_129_contig_894515_27	K07560
959_SemiBin_129_contig_894515_28	K01069
959_SemiBin_129_contig_894515_31	K06409
959_SemiBin_129_contig_894516_1	K01874
959_SemiBin_129_contig_894516_2	K25152
959_SemiBin_129_contig_894516_3	K25151
959_SemiBin_129_contig_894516_4	K25153
959_SemiBin_129_contig_894516_7	K01990
959_SemiBin_129_contig_894516_8	K11051
959_SemiBin_129_contig_894516_9	K11050
959_SemiBin_129_contig_894516_10	K03593
959_SemiBin_129_contig_894516_12	K02687
959_SemiBin_129_contig_894516_14	K07727
959_SemiBin_129_contig_894516_15	K01990
959_SemiBin_129_contig_894516_20	K06131
959_SemiBin_129_contig_894516_23	K01613
959_SemiBin_129_contig_894516_26	K10947
959_SemiBin_129_contig_894516_30	K00059
959_SemiBin_129_contig_894516_31	K01886
959_SemiBin_129_contig_894516_32	K01989
959_SemiBin_129_contig_894516_33	K05832
959_SemiBin_129_contig_894516_34	K05833
959_SemiBin_129_contig_894516_37	K06283
959_SemiBin_129_contig_894516_38	K07098
959_SemiBin_129_contig_894516_40	K00297
959_SemiBin_129_contig_894516_42	K00548
959_SemiBin_129_contig_894516_44	K00820
959_SemiBin_129_contig_894517_1	K03596
959_SemiBin_129_contig_894518_2	K03100
959_SemiBin_129_contig_894518_3	K03100
959_SemiBin_129_contig_894518_4	K02884
959_SemiBin_129_contig_894518_5	K06180
959_SemiBin_129_contig_894518_6	K03101
959_SemiBin_129_contig_894518_7	K01870
959_SemiBin_129_contig_894518_8	K04074
959_SemiBin_129_contig_894518_10	K09772
959_SemiBin_129_contig_894518_11	K06997
959_SemiBin_129_contig_894518_13	K00791
959_SemiBin_129_contig_894518_14	K03572
959_SemiBin_129_contig_894518_15	K03555
959_SemiBin_129_contig_894518_17	K06168
959_SemiBin_129_contig_894518_20	K02356
959_SemiBin_129_contig_894518_21	K01271
959_SemiBin_129_contig_894518_22	K03786
959_SemiBin_129_contig_894518_23	K02970
959_SemiBin_129_contig_894518_25	K01869
959_SemiBin_129_contig_894518_26	K09710
959_SemiBin_129_contig_894518_28	K00969
959_SemiBin_129_contig_894518_29	K07574
959_SemiBin_129_contig_894518_30	K01519
959_SemiBin_129_contig_894518_31	K03110
959_SemiBin_129_contig_894519_5	K14059
959_SemiBin_129_contig_894520_1	K02313
959_SemiBin_129_contig_894520_2	K02338
959_SemiBin_129_contig_894520_3	K14761
959_SemiBin_129_contig_894520_4	K03629
959_SemiBin_129_contig_894520_5	K24648
959_SemiBin_129_contig_894520_8	K02470
959_SemiBin_129_contig_894521_2	K05808
959_SemiBin_129_contig_894521_3	K07444
959_SemiBin_129_contig_894521_4	K04078
959_SemiBin_129_contig_894521_5	K04077
